incident_id,actor,action,location,time_period,severity,contributing_factor
1330,Worker-B2,misread gauge,Storage-West,early-morning,critical,inadequate-training
1331,Worker-D2,exceeded load limit,Bay-1,early-afternoon,low,poor-lighting
1332,Worker-A2,stored improperly,Bay-2,early-afternoon,low,weather-conditions
1333,Worker-B2,disabled sensor,Bay-5,mid-morning,high,fatigue
1334,Worker-C0,tripped over cable,Corridor-North,mid-morning,high,fatigue
1335,Worker-C4,mixed chemicals,Storage-West,early-morning,high,distraction
1336,Worker-D3,started machine early,Bay-5,late-afternoon,moderate,distraction
1337,Worker-E2,forgot PPE,Bay-1,noon,low,communication-failure
1338,Worker-E4,skipped inspection,Bay-2,early-morning,critical,distraction
1339,Worker-F4,mixed chemicals,Bay-3,early-afternoon,moderate,distraction
1340,Worker-B2,disabled sensor,Bay-2,late-morning,high,supervision-lapse
1341,Worker-D2,mixed chemicals,Bay-5,late-afternoon,high,inadequate-training
1342,Worker-A4,misread gauge,Corridor-North,mid-morning,high,understaffing
1343,Worker-B2,removed guard,Yard-Exterior,early-afternoon,critical,communication-failure
1344,Worker-C0,used wrong tool,Bay-4,early-afternoon,minor,communication-failure
1345,Worker-C3,started machine early,Yard-Exterior,mid-morning,high,equipment-malfunction
1346,Worker-C4,forgot PPE,Bay-4,early-afternoon,minor,poor-lighting
1347,Worker-C0,disabled sensor,Corridor-North,early-afternoon,critical,understaffing
1348,Worker-F3,started machine early,Roof-Access,early-afternoon,minor,complacency
1349,Worker-B1,skipped inspection,Roof-Access,evening,moderate,poor-lighting
1350,Worker-B2,forgot PPE,Yard-Exterior,early-afternoon,low,procedural-gap
1351,Worker-C1,disabled sensor,Bay-2,early-afternoon,critical,supervision-lapse
1352,Worker-B3,disabled sensor,Bay-5,late-afternoon,high,time-pressure
1353,Worker-F2,spilled solvent,Bay-5,mid-morning,low,understaffing
1354,Worker-B4,mixed chemicals,Corridor-North,late-afternoon,moderate,distraction
1355,Worker-B0,left valve open,Bay-5,early-morning,minor,weather-conditions
1356,Worker-A4,stored improperly,Corridor-North,late-morning,minor,time-pressure
1357,Worker-C4,overloaded circuit,Roof-Access,late-morning,moderate,distraction
1358,Worker-C1,left valve open,Yard-Exterior,mid-morning,high,procedural-gap
1359,Worker-E2,disabled sensor,Bay-2,noon,critical,equipment-malfunction
1360,Worker-B3,left valve open,Basement-Pump,late-morning,minor,understaffing
1361,Worker-A1,removed guard,Basement-Pump,noon,critical,procedural-gap
1362,Worker-C2,started machine early,Yard-Exterior,noon,low,fatigue
1363,Worker-D4,overloaded circuit,Bay-2,mid-morning,minor,understaffing
1364,Worker-F0,crossed barrier,Corridor-South,late-morning,moderate,distraction
1365,Worker-E1,misread gauge,Corridor-North,early-morning,high,fatigue
1366,Worker-F1,removed guard,Bay-4,evening,low,fatigue
1367,Worker-E3,skipped inspection,Loading-Dock,late-afternoon,moderate,complacency
1368,Worker-A1,crossed barrier,Mezzanine,mid-morning,minor,complacency
1369,Worker-E1,forgot PPE,Basement-Pump,noon,high,equipment-malfunction
1370,Worker-E1,stored improperly,Control-Room,mid-morning,moderate,inadequate-training
1371,Worker-E2,crossed barrier,Mezzanine,evening,critical,weather-conditions
1372,Worker-A3,disabled sensor,Yard-Exterior,mid-morning,critical,poor-lighting
1373,Worker-C4,forgot PPE,Bay-5,early-afternoon,minor,inadequate-training
1374,Worker-A4,mixed chemicals,Bay-3,late-afternoon,critical,inadequate-training
1375,Worker-C3,left valve open,Bay-4,noon,high,equipment-malfunction
1376,Worker-C2,disabled sensor,Loading-Dock,early-morning,high,communication-failure
1377,Worker-A3,tripped over cable,Bay-2,early-afternoon,low,distraction
1378,Worker-B3,mixed chemicals,Loading-Dock,early-afternoon,low,distraction
1379,Worker-B4,ignored alarm,Corridor-South,noon,moderate,communication-failure
1380,Worker-B2,dropped container,Mezzanine,early-morning,critical,communication-failure
1381,Worker-D1,removed guard,Bay-1,early-afternoon,low,procedural-gap
1382,Worker-F4,blocked exit path,Roof-Access,night,moderate,equipment-malfunction
1383,Worker-A3,started machine early,Bay-1,early-afternoon,minor,complacency
1384,Worker-D1,left valve open,Corridor-North,noon,low,time-pressure
1385,Worker-E4,dropped container,Loading-Dock,mid-morning,moderate,communication-failure
1386,Worker-F2,forgot PPE,Storage-West,late-afternoon,high,poor-lighting
1387,Worker-B0,overloaded circuit,Storage-West,early-afternoon,low,time-pressure
1388,Worker-E4,stored improperly,Bay-1,early-morning,critical,equipment-malfunction
1389,Worker-B4,spilled solvent,Storage-East,night,moderate,procedural-gap
1390,Worker-C2,ignored alarm,Roof-Access,evening,critical,poor-lighting
1391,Worker-C1,mixed chemicals,Bay-2,early-afternoon,moderate,communication-failure
1392,Worker-C2,crossed barrier,Loading-Dock,early-morning,minor,inadequate-training
1393,Worker-D3,stored improperly,Storage-West,evening,low,distraction
1394,Worker-F1,blocked exit path,Storage-East,early-morning,moderate,inadequate-training
1395,Worker-F4,left valve open,Bay-3,early-morning,critical,understaffing
1396,Worker-D2,misread gauge,Bay-1,evening,high,weather-conditions
1397,Worker-C2,left valve open,Control-Room,early-morning,critical,supervision-lapse
1398,Worker-A3,removed guard,Bay-4,late-morning,critical,inadequate-training
1399,Worker-B4,stored improperly,Mezzanine,mid-morning,minor,weather-conditions
1400,Worker-C0,spilled solvent,Loading-Dock,early-morning,minor,supervision-lapse
1401,Worker-B3,exceeded load limit,Mezzanine,night,high,equipment-malfunction
1402,Worker-E1,stored improperly,Roof-Access,noon,high,fatigue
1403,Worker-E0,crossed barrier,Roof-Access,early-morning,low,complacency
1404,Worker-F1,misread gauge,Mezzanine,late-afternoon,low,complacency
1405,Worker-F2,started machine early,Corridor-South,evening,minor,inadequate-training
1406,Worker-C1,skipped inspection,Control-Room,evening,low,understaffing
1407,Worker-A3,started machine early,Mezzanine,late-afternoon,moderate,procedural-gap
1408,Worker-F1,removed guard,Basement-Pump,night,moderate,equipment-malfunction
1409,Worker-A2,overloaded circuit,Basement-Pump,noon,high,understaffing
1410,Worker-D4,disabled sensor,Bay-2,late-morning,high,time-pressure
1411,Worker-E2,left valve open,Yard-Exterior,night,minor,fatigue
1412,Worker-B1,disabled sensor,Corridor-North,early-afternoon,high,inadequate-training
1413,Worker-B4,ignored alarm,Mezzanine,noon,low,inadequate-training
1414,Worker-A1,exceeded load limit,Basement-Pump,noon,low,fatigue
1415,Worker-A3,misread gauge,Basement-Pump,early-morning,moderate,supervision-lapse
1416,Worker-F1,misread gauge,Loading-Dock,mid-morning,low,time-pressure
1417,Worker-C2,stored improperly,Basement-Pump,mid-morning,high,time-pressure
1418,Worker-D2,overloaded circuit,Bay-2,night,moderate,equipment-malfunction
1419,Worker-E1,used wrong tool,Bay-3,late-morning,critical,supervision-lapse
1420,Worker-F3,forgot PPE,Bay-1,evening,critical,weather-conditions
1421,Worker-A1,left valve open,Corridor-North,evening,minor,poor-lighting
1422,Worker-B0,stored improperly,Bay-5,night,low,procedural-gap
1423,Worker-F1,mixed chemicals,Bay-3,early-afternoon,high,weather-conditions
1424,Worker-F1,spilled solvent,Bay-3,noon,minor,communication-failure
1425,Worker-B2,forgot PPE,Control-Room,late-morning,high,procedural-gap
1426,Worker-B2,mixed chemicals,Bay-4,late-afternoon,critical,complacency
1427,Worker-B0,crossed barrier,Bay-4,night,minor,equipment-malfunction
1428,Worker-D1,removed guard,Bay-2,early-morning,critical,poor-lighting
1429,Worker-A1,blocked exit path,Mezzanine,late-morning,moderate,distraction
1430,Worker-E1,exceeded load limit,Corridor-South,evening,moderate,equipment-malfunction
1431,Worker-F2,disabled sensor,Storage-West,early-afternoon,high,understaffing
1432,Worker-B1,mixed chemicals,Storage-East,early-morning,critical,supervision-lapse
1433,Worker-C2,used wrong tool,Bay-1,early-morning,critical,equipment-malfunction
1434,Worker-A2,overloaded circuit,Corridor-North,late-morning,critical,weather-conditions
1435,Worker-B4,used wrong tool,Bay-4,mid-morning,moderate,weather-conditions
1436,Worker-C0,mixed chemicals,Loading-Dock,early-afternoon,low,time-pressure
1437,Worker-B3,blocked exit path,Storage-East,mid-morning,low,procedural-gap
1438,Worker-C1,misread gauge,Loading-Dock,early-morning,critical,complacency
1439,Worker-B0,bypassed lock,Control-Room,late-afternoon,low,time-pressure
1440,Worker-D4,exceeded load limit,Mezzanine,early-morning,critical,weather-conditions
1441,Worker-A4,crossed barrier,Bay-4,early-morning,low,communication-failure
1442,Worker-B1,started machine early,Control-Room,late-afternoon,critical,communication-failure
1443,Worker-F4,stored improperly,Yard-Exterior,night,low,distraction
1444,Worker-F1,forgot PPE,Mezzanine,mid-morning,minor,time-pressure
1445,Worker-B0,spilled solvent,Bay-2,noon,low,procedural-gap
1446,Worker-D0,overloaded circuit,Loading-Dock,noon,critical,understaffing
1447,Worker-C2,blocked exit path,Storage-West,early-afternoon,moderate,distraction
1448,Worker-C2,misread gauge,Corridor-North,evening,critical,complacency
1449,Worker-B0,overloaded circuit,Loading-Dock,noon,low,communication-failure
1450,Worker-C4,forgot PPE,Yard-Exterior,late-morning,minor,time-pressure
1451,Worker-F3,stored improperly,Loading-Dock,noon,moderate,weather-conditions
1452,Worker-F3,blocked exit path,Corridor-South,early-morning,low,complacency
1453,Worker-F1,dropped container,Bay-5,evening,low,complacency
1454,Worker-A3,entered restricted zone,Bay-2,mid-morning,moderate,fatigue
1455,Worker-A2,spilled solvent,Yard-Exterior,noon,minor,procedural-gap
1456,Worker-C0,ignored alarm,Bay-4,late-morning,moderate,inadequate-training
1457,Worker-D2,disabled sensor,Roof-Access,night,low,communication-failure
1458,Worker-B3,tripped over cable,Bay-2,noon,critical,distraction
1459,Worker-D2,disabled sensor,Bay-4,late-afternoon,critical,fatigue
1460,Worker-C4,ignored alarm,Bay-2,late-morning,low,communication-failure
1461,Worker-C3,mixed chemicals,Corridor-North,late-afternoon,high,distraction
1462,Worker-B2,overloaded circuit,Basement-Pump,evening,moderate,fatigue
1463,Worker-D0,overloaded circuit,Bay-3,noon,critical,weather-conditions
1464,Worker-D0,entered restricted zone,Bay-5,mid-morning,moderate,time-pressure
1465,Worker-F0,ignored alarm,Basement-Pump,early-morning,moderate,weather-conditions
1466,Worker-B2,dropped container,Bay-5,evening,critical,weather-conditions
1467,Worker-D3,blocked exit path,Storage-West,mid-morning,low,procedural-gap
1468,Worker-F3,forgot PPE,Storage-East,evening,low,distraction
1469,Worker-F3,forgot PPE,Bay-4,noon,critical,time-pressure
1470,Worker-A4,misread gauge,Loading-Dock,early-morning,critical,time-pressure
1471,Worker-F2,forgot PPE,Control-Room,evening,critical,inadequate-training
1472,Worker-E4,removed guard,Storage-East,evening,moderate,weather-conditions
1473,Worker-C2,stored improperly,Bay-1,late-morning,high,supervision-lapse
1474,Worker-B2,overloaded circuit,Corridor-North,evening,low,poor-lighting
1475,Worker-B3,bypassed lock,Bay-2,early-morning,minor,communication-failure
1476,Worker-F1,dropped container,Loading-Dock,mid-morning,low,poor-lighting
1477,Worker-E4,spilled solvent,Control-Room,early-afternoon,low,time-pressure
1478,Worker-E0,tripped over cable,Corridor-North,mid-morning,low,understaffing
1479,Worker-A1,disabled sensor,Control-Room,early-afternoon,high,understaffing
1480,Worker-E3,overloaded circuit,Bay-4,early-morning,minor,fatigue
1481,Worker-F1,dropped container,Bay-5,noon,critical,procedural-gap
1482,Worker-C4,spilled solvent,Basement-Pump,evening,moderate,weather-conditions
1483,Worker-E1,disabled sensor,Roof-Access,mid-morning,critical,fatigue
1484,Worker-E3,used wrong tool,Bay-3,night,high,poor-lighting
1485,Worker-D0,skipped inspection,Corridor-South,early-morning,minor,time-pressure
1486,Worker-C4,forgot PPE,Yard-Exterior,early-morning,low,complacency
1487,Worker-A0,exceeded load limit,Corridor-North,late-morning,high,weather-conditions
1488,Worker-A4,spilled solvent,Roof-Access,mid-morning,moderate,inadequate-training
1489,Worker-A1,misread gauge,Storage-East,mid-morning,low,understaffing
1490,Worker-B1,misread gauge,Bay-3,noon,minor,distraction
1491,Worker-A0,overloaded circuit,Yard-Exterior,mid-morning,minor,understaffing
1492,Worker-A3,blocked exit path,Bay-2,early-afternoon,high,supervision-lapse
1493,Worker-C2,dropped container,Mezzanine,night,moderate,time-pressure
1494,Worker-A3,forgot PPE,Corridor-North,late-morning,minor,communication-failure
1495,Worker-D3,entered restricted zone,Roof-Access,noon,critical,communication-failure
1496,Worker-A3,left valve open,Bay-4,noon,high,communication-failure
1497,Worker-D2,started machine early,Storage-East,mid-morning,low,communication-failure
1498,Worker-A3,disabled sensor,Loading-Dock,evening,critical,time-pressure
1499,Worker-F0,crossed barrier,Mezzanine,evening,moderate,procedural-gap
1500,Worker-C3,crossed barrier,Bay-5,mid-morning,high,complacency
1501,Worker-A0,spilled solvent,Corridor-North,evening,low,equipment-malfunction
1502,Worker-D4,tripped over cable,Bay-3,early-morning,moderate,complacency
1503,Worker-A4,started machine early,Bay-4,noon,critical,understaffing
1504,Worker-C3,disabled sensor,Bay-3,early-afternoon,minor,distraction
1505,Worker-B4,used wrong tool,Corridor-South,early-morning,critical,distraction
1506,Worker-B3,crossed barrier,Bay-1,noon,high,inadequate-training
1507,Worker-B3,started machine early,Basement-Pump,early-morning,low,poor-lighting
1508,Worker-D2,started machine early,Storage-East,early-morning,high,understaffing
1509,Worker-D0,entered restricted zone,Basement-Pump,late-morning,moderate,inadequate-training
1510,Worker-F4,used wrong tool,Control-Room,early-afternoon,low,inadequate-training
1511,Worker-F0,blocked exit path,Corridor-North,night,minor,procedural-gap
1512,Worker-B0,mixed chemicals,Bay-4,evening,minor,supervision-lapse
1513,Worker-D4,overloaded circuit,Storage-West,noon,low,supervision-lapse
1514,Worker-A4,overloaded circuit,Yard-Exterior,early-afternoon,minor,distraction
1515,Worker-A0,spilled solvent,Basement-Pump,mid-morning,high,equipment-malfunction
1516,Worker-F0,removed guard,Corridor-North,mid-morning,moderate,poor-lighting
1517,Worker-E4,stored improperly,Roof-Access,evening,high,equipment-malfunction
1518,Worker-E2,removed guard,Bay-2,early-afternoon,minor,supervision-lapse
1519,Worker-C1,exceeded load limit,Bay-2,night,low,communication-failure
1520,Worker-F0,crossed barrier,Mezzanine,mid-morning,moderate,procedural-gap
1521,Worker-A1,overloaded circuit,Basement-Pump,evening,moderate,equipment-malfunction
1522,Worker-C4,ignored alarm,Corridor-South,noon,low,fatigue
1523,Worker-B4,disabled sensor,Mezzanine,noon,low,complacency
1524,Worker-B1,tripped over cable,Corridor-North,mid-morning,critical,poor-lighting
1525,Worker-B2,blocked exit path,Basement-Pump,noon,critical,complacency
1526,Worker-F4,started machine early,Corridor-South,evening,critical,supervision-lapse
1527,Worker-F4,skipped inspection,Bay-2,early-morning,minor,equipment-malfunction
1528,Worker-D4,skipped inspection,Storage-East,late-morning,critical,complacency
1529,Worker-C4,skipped inspection,Bay-3,evening,moderate,weather-conditions
1530,Worker-F0,stored improperly,Bay-2,mid-morning,critical,understaffing
1531,Worker-F2,removed guard,Bay-1,late-morning,critical,equipment-malfunction
1532,Worker-A0,exceeded load limit,Loading-Dock,evening,low,supervision-lapse
1533,Worker-B2,overloaded circuit,Corridor-North,noon,critical,communication-failure
1534,Worker-D1,overloaded circuit,Control-Room,evening,critical,supervision-lapse
1535,Worker-A0,entered restricted zone,Loading-Dock,early-morning,moderate,inadequate-training
1536,Worker-D2,forgot PPE,Roof-Access,evening,minor,distraction
1537,Worker-D0,dropped container,Bay-1,late-afternoon,low,fatigue
1538,Worker-B0,bypassed lock,Bay-2,late-afternoon,low,weather-conditions
1539,Worker-D2,removed guard,Storage-West,noon,low,fatigue
1540,Worker-E2,ignored alarm,Basement-Pump,late-afternoon,low,understaffing
1541,Worker-C0,spilled solvent,Basement-Pump,late-afternoon,moderate,understaffing
1542,Worker-D0,misread gauge,Storage-West,mid-morning,minor,communication-failure
1543,Worker-B3,used wrong tool,Bay-5,evening,moderate,procedural-gap
1544,Worker-C4,blocked exit path,Bay-2,early-morning,critical,inadequate-training
1545,Worker-D3,tripped over cable,Bay-3,late-afternoon,moderate,distraction
1546,Worker-E3,ignored alarm,Loading-Dock,night,minor,equipment-malfunction
1547,Worker-A2,started machine early,Loading-Dock,early-morning,critical,supervision-lapse
