user_id,pref_cat_1,pref_cat_2,pref_cat_3,budget_low,budget_high,pref_1,pref_2,pref_3
2666,18,15,13,2,2,-0.559,-0.541,0.84
2667,18,17,1,3,4,-0.565,-0.434,0.306
2668,0,2,15,3,4,0.059,2.339,-0.972
2669,3,16,13,3,4,0.325,0.571,-0.079
2670,9,0,19,1,3,-0.506,0.029,0.37
2671,2,6,15,3,5,0.612,-0.409,0.933
2672,0,1,15,2,5,0.201,0.575,-2.656
2673,1,7,13,1,5,0.061,0.047,-0.627
2674,1,4,10,3,5,0.693,-1.158,0.6
2675,15,6,18,2,2,0.287,0.598,1.508
2676,9,19,8,2,4,-0.012,-0.004,-0.139
2677,14,17,13,1,2,1.053,-0.147,0.338
2678,0,15,13,2,2,0.234,-1.349,0.32
2679,17,11,2,2,3,-1.373,0.585,-0.146
2680,17,18,11,1,3,-0.39,0.525,-0.05
2681,2,17,11,3,3,1.362,-0.701,1.04
2682,2,3,10,2,4,-0.239,1.78,-0.744
2683,19,3,12,1,4,0.597,0.032,-0.066
2684,9,0,7,1,3,-0.363,0.785,-2.803
2685,7,17,4,1,1,-0.712,0.074,-0.208
2686,6,18,12,2,3,0.176,-1.628,1.163
2687,17,19,12,3,4,0.298,-1.064,-1.11
2688,0,14,17,3,3,0.511,0.718,-0.707
2689,12,9,13,3,5,-0.57,0.182,0.65
2690,7,10,13,1,2,0.61,0.222,0.841
2691,0,16,18,1,4,-0.077,-1.183,0.094
2692,19,17,15,1,5,1.367,2.421,-0.29
2693,19,2,17,3,5,-1.321,-1.914,-2.018
2694,7,2,18,1,2,0.363,-0.905,1.021
2695,17,10,19,1,3,0.706,0.525,0.863
2696,5,3,18,3,5,-0.687,0.478,-1.457
2697,5,4,0,2,3,0.425,-0.91,-0.666
2698,0,15,18,2,4,-0.203,-0.813,-0.373
2699,1,17,4,3,3,-2.496,1.461,0.802
2700,9,12,2,3,5,-0.397,0.634,-0.286
2701,15,12,13,1,4,2.025,0.38,0.804
2702,18,12,0,2,3,0.539,-0.081,-1.227
2703,9,0,4,2,5,1.09,0.84,-2.012
2704,0,6,12,3,4,2.189,0.687,0.696
2705,12,19,7,2,2,0.235,-0.362,0.381
2706,16,2,13,2,2,-0.948,-0.935,0.697
2707,1,18,3,1,1,0.048,0.251,-0.692
2708,0,4,11,1,1,-0.707,-0.573,-0.643
2709,14,11,19,3,5,-1.582,-1.321,1.467
2710,18,5,12,1,1,-0.883,-0.864,1.922
2711,14,11,15,2,4,0.532,-0.039,0.798
2712,18,4,1,2,4,-0.046,-2.564,-0.161
2713,10,7,16,1,1,0.804,-1.32,-0.498
2714,3,17,12,2,4,-0.802,-0.15,0.433
2715,10,12,18,1,2,-0.692,-1.247,-0.872
2716,4,3,15,3,4,1.467,0.501,-0.533
2717,13,3,19,1,3,0.501,-0.24,-0.065
2718,0,9,14,3,3,0.105,-2.152,-0.44
2719,11,2,19,3,4,0.295,0.955,0.165
2720,6,0,2,2,3,-0.609,-1.282,0.989
2721,3,10,13,1,3,0.629,-1.285,-0.216
2722,11,4,5,2,4,0.668,0.341,-0.499
2723,8,1,12,2,4,0.959,0.34,1.471
2724,10,14,1,2,5,1.666,1.627,1.258
2725,16,18,17,2,5,0.691,2.291,-0.521
2726,12,18,6,2,4,-0.391,0.331,0.194
2727,19,15,8,3,5,2.055,-0.935,-0.367
2728,0,11,14,1,2,3.135,-0.586,-0.668
2729,2,17,8,1,1,-1.821,0.158,-0.432
2730,5,19,0,3,4,-0.678,0.306,0.683
2731,19,15,6,3,3,1.713,0.881,3.46
2732,12,9,8,1,2,1.53,-1.659,-0.743
2733,12,14,19,3,5,1.526,-0.444,-0.633
2734,14,15,7,3,5,0.861,1.346,0.977
2735,1,4,7,3,3,-1.074,0.44,0.06
2736,0,2,13,3,3,0.247,1.772,-0.829
2737,6,9,15,3,3,-0.085,-0.966,-0.746
2738,19,0,15,2,4,0.577,-0.68,-0.107
2739,12,1,14,2,5,0.909,-1.246,-0.571
2740,2,6,17,1,1,1.561,0.292,-0.641
2741,7,6,4,1,4,0.508,1.605,-0.072
2742,4,19,15,2,5,-0.66,0.14,1.857
2743,16,1,12,2,4,0.953,-0.03,-0.238
2744,14,0,6,3,4,0.923,0.315,1.348
2745,5,16,9,1,3,0.297,1.606,0.947
2746,15,9,1,1,4,-0.19,1.488,0.767
2747,11,16,5,2,5,-0.832,-0.845,0.463
2748,0,13,5,1,1,0.031,1.018,0.498
2749,11,12,8,2,2,-1.387,-0.223,1.067
2750,10,15,6,1,5,2.51,-1.273,-0.41
2751,15,18,17,3,4,-1.234,0.739,-1.13
2752,2,8,16,2,2,-1.178,-0.74,-0.344
2753,9,6,4,2,5,0.796,-0.151,0.5
2754,7,18,8,2,2,0.398,0.428,-1.49
2755,17,2,3,2,4,-0.464,-0.842,-0.348
2756,8,0,18,3,3,0.451,0.997,-0.162
2757,5,4,6,3,5,-2.962,-0.247,-0.815
2758,15,9,5,3,3,-0.858,1.333,-0.034
2759,2,16,18,3,3,-1.543,0.442,-0.284
2760,14,16,17,3,4,1.368,0.52,0.816
2761,12,16,1,2,2,-0.142,0.666,-0.053
2762,8,18,11,2,4,-2.731,0.565,-2.174
2763,8,12,0,3,4,-1.568,-1.516,-0.146
2764,19,8,12,1,5,0.005,0.086,-1.623
2765,4,6,12,1,1,-1.541,0.186,-0.296
2766,4,13,2,2,5,0.307,0.337,-0.948
2767,14,16,13,2,4,1.93,-2.287,0.011
2768,12,10,18,2,5,-1.841,2.465,0.53
2769,8,0,18,1,4,0.995,-0.897,-0.135
2770,13,16,4,2,2,-0.647,0.808,-0.534
2771,4,5,8,2,4,0.708,1.088,0.501
2772,19,15,9,1,2,0.604,-1.794,0.306
2773,17,13,0,3,3,0.975,0.959,-1.587
2774,1,2,14,1,2,-0.256,0.167,-1.311
2775,8,4,6,3,5,-1.266,-0.524,0.327
2776,10,1,17,3,5,-0.243,-0.054,-1.575
2777,2,6,8,3,5,-1.281,1.71,0.13
2778,2,15,18,3,4,0.528,0.598,1.27
2779,3,6,11,2,4,-0.08,-0.831,-0.14
2780,1,14,6,2,5,0.013,-1.164,2.689
2781,0,18,10,2,3,-0.206,-1.348,-0.666
2782,10,18,17,1,2,-0.582,-0.891,0.678
2783,8,4,1,1,1,1.208,-0.746,0.977
2784,4,10,16,2,2,-1.892,0.378,0.409
2785,18,14,19,2,4,0.59,-1.087,-0.226
2786,19,11,3,3,4,1.958,0.872,-0.242
2787,16,5,6,1,5,-3.161,-1.589,-0.221
2788,19,10,16,2,4,0.821,0.645,0.057
2789,5,13,0,3,5,1.705,-0.808,0.969
2790,19,8,5,2,5,0.44,-0.706,-0.453
2791,14,6,0,2,5,-0.047,0.555,1.215
2792,2,11,19,3,3,-1.156,0.23,-0.157
2793,12,11,10,3,4,0.541,-1.083,0.647
2794,0,13,4,1,2,-0.541,0.138,-0.286
2795,19,16,0,1,2,-0.414,0.208,1.494
2796,18,1,19,3,4,-0.323,0.73,0.382
2797,14,1,17,2,5,-1.19,1.313,-0.129
2798,8,2,14,2,5,-0.263,0.619,-2.962
2799,17,19,1,2,3,-0.466,-0.36,0.086
2800,18,2,10,2,2,-0.793,-0.302,-1.367
2801,12,5,19,3,3,-0.085,-1.264,-0.044
2802,14,13,6,3,3,1.629,-1.938,-0.399
2803,4,7,12,3,3,-0.926,0.992,2.122
2804,19,0,10,3,3,-1.736,-0.53,1.86
2805,17,16,12,3,3,1.347,-0.535,-0.036
2806,0,15,19,2,5,-0.422,-1.901,-1.673
2807,1,14,4,1,4,-1.152,0.245,-1.312
2808,4,12,17,3,3,0.354,2.142,-2.298
2809,13,9,14,1,2,-0.165,-0.068,-0.293
2810,15,10,14,3,5,-1.036,0.624,-0.091
2811,6,10,11,3,4,-0.709,1.151,0.096
2812,7,3,5,3,3,0.723,0.526,-1.02
2813,10,14,1,2,3,-1.116,-0.755,-0.958
2814,19,7,16,2,4,-0.073,0.86,1.234
2815,3,2,9,1,3,-0.141,1.87,-1.592
2816,3,4,7,3,4,0.394,-0.536,-1.056
2817,10,12,17,3,3,-0.241,-0.053,-1.321
2818,14,19,18,3,3,0.388,-0.395,-0.546
2819,8,11,13,3,4,-0.65,-0.23,2.727
2820,18,9,0,1,4,-0.161,-1.043,-0.062
2821,13,6,4,3,4,0.2,-1.672,0.214
2822,16,6,3,2,5,-1.043,1.168,1.174
2823,4,14,7,1,5,1.854,-1.004,0.794
2824,6,1,4,3,3,-0.469,0.836,-0.237
2825,5,7,18,1,3,-0.818,1.655,1.057
2826,11,2,17,2,4,-1.286,-0.309,0.064
2827,14,6,9,2,5,-0.211,0.896,-1.291
2828,12,5,3,2,4,-1.393,-0.402,1.018
2829,19,3,13,1,4,-0.547,0.163,0.003
2830,5,19,2,3,5,1.071,0.718,1.706
2831,9,3,7,2,4,0.826,-0.489,-0.859
2832,1,18,8,3,3,-0.629,-1.713,-0.384
2833,4,18,19,3,4,1.586,-0.342,1.382
2834,7,6,0,1,4,1.378,-0.338,1.632
2835,18,19,12,3,3,-0.319,1.564,1.407
2836,13,12,14,2,2,-0.789,-0.571,-0.922
2837,2,0,4,2,5,0.542,0.695,-0.41
2838,1,4,18,1,2,-0.156,1.323,2.078
2839,6,14,13,3,3,0.528,0.897,-0.732
2840,19,0,3,2,5,-0.671,-0.586,-0.529
2841,12,3,8,2,2,-0.605,-0.512,-0.461
2842,11,2,14,2,5,0.894,-0.583,-0.708
2843,12,1,3,3,4,1.886,0.038,1.669
2844,12,6,2,3,5,0.189,-0.92,0.809
2845,19,10,11,3,3,-0.553,-0.739,-0.886
2846,14,12,8,1,3,-0.18,-0.145,2.363
2847,17,10,0,1,3,-1.161,-0.893,1.346
2848,6,8,9,3,4,0.714,-0.714,0.783
2849,17,7,0,2,5,0.955,0.079,-2.505
2850,2,8,11,2,5,-0.182,-1.532,-0.805
2851,18,6,4,2,2,0.817,1.162,1.018
2852,18,14,16,3,4,-0.738,-0.466,1.878
2853,0,9,19,3,4,0.792,-0.238,1.052
2854,13,19,3,3,3,1.162,0.392,-0.229
2855,3,17,15,1,1,0.232,-0.502,1.222
2856,10,2,18,2,3,-1.13,0.505,0.223
2857,0,15,17,1,5,0.412,-0.293,0.083
2858,12,16,10,2,4,1.167,1.225,0.542
2859,17,0,4,2,3,-0.866,0.064,1.817
2860,2,11,8,1,2,0.259,0.02,0.133
2861,16,13,10,3,5,0.306,2.052,-0.777
2862,0,10,4,1,3,-0.026,-0.448,0.056
2863,13,15,1,1,3,-0.229,0.781,0.4
2864,18,19,4,1,1,1.008,-0.107,0.531
2865,16,4,18,1,2,-0.423,-0.044,0.249
2866,10,7,4,1,2,0.932,0.285,-0.252
2867,19,1,2,1,2,-0.371,-0.032,0.855
2868,7,18,3,1,2,-0.598,-0.739,-2.479
2869,3,6,5,1,5,-0.266,-0.049,1.889
2870,13,9,10,1,2,-0.394,1.111,-0.541
2871,19,14,13,1,2,1.723,-0.103,1.193
2872,13,6,8,1,1,-0.168,-1.312,-0.666
2873,14,15,7,2,4,0.841,0.498,1.014
2874,7,11,12,1,3,-1.298,-3.182,1.011
2875,10,18,2,2,5,-0.116,0.088,-0.991
2876,5,11,7,3,5,2.067,0.827,-0.408
2877,15,11,7,1,4,0.236,0.902,-1.258
2878,5,9,14,2,5,-0.801,0.351,0.071
2879,18,13,4,3,5,0.68,-0.863,-0.289
2880,7,4,9,1,4,-1.339,0.052,-0.269
2881,2,5,14,3,5,0.869,2.247,-0.989
2882,17,7,10,2,3,0.765,-0.302,-1.123
2883,13,7,0,2,2,-0.354,-0.974,0.773
2884,9,18,15,3,5,0.117,1.364,0.966
2885,2,13,3,2,3,-0.805,-0.542,-1.045
2886,3,12,16,3,3,-0.147,-0.404,0.038
2887,6,15,4,2,2,1.172,-0.593,0.107
2888,0,3,8,3,5,-1.017,0.53,-1.487
2889,17,4,12,3,4,-0.524,-0.448,-0.224
2890,3,9,12,1,5,0.2,-1.737,-0.596
2891,8,4,5,2,4,0.227,-0.57,0.845
2892,6,3,14,1,5,0.853,-1.024,0.122
2893,12,18,8,3,5,-0.089,1.301,0.715
2894,5,13,12,3,4,-0.393,-0.176,-2.551
2895,0,13,17,1,2,1.619,-0.642,1.192
2896,1,3,12,1,2,-1.012,1.395,0.998
2897,7,18,8,3,5,0.174,1.638,0.354
2898,6,7,18,2,4,0.481,2.182,-1.003
2899,6,8,17,1,3,0.557,1.235,0.364
2900,8,2,1,1,4,-0.698,0.028,0.68
2901,17,2,3,2,2,0.341,1.298,-0.203
2902,18,2,0,1,3,-1.258,-1.881,0.22
2903,16,17,13,2,2,-0.174,-1.033,0.71
2904,1,2,19,1,3,1.533,1.96,0.095
2905,10,9,17,2,3,-0.766,0.686,-0.015
2906,6,2,13,1,4,-1.367,-0.597,-2.357
2907,18,3,6,3,4,0.213,0.825,0.319
2908,15,3,2,2,2,0.156,0.516,-0.366
2909,9,0,4,2,5,-1.271,-0.045,-0.081
2910,16,17,2,2,2,1.403,1.305,-1.368
2911,10,4,15,3,3,0.357,0.194,-1.354
2912,13,15,16,2,5,-1.451,1.353,0.148
2913,17,2,1,3,4,0.357,-0.847,2.517
2914,12,3,9,1,2,-0.317,-0.391,-0.066
2915,7,2,10,1,3,0.306,1.278,0.428
2916,13,5,12,1,4,-1.752,-0.543,-1.863
2917,5,15,9,1,1,3.055,0.611,0.728
2918,15,2,14,3,5,-1.13,-0.791,-2.201
2919,11,13,12,3,4,-0.286,-2.832,-0.119
2920,19,7,1,1,3,2.397,1.883,-0.278
2921,14,11,12,1,3,-0.869,-0.779,0.894
2922,4,5,14,3,5,0.499,0.301,-1.393
2923,11,12,19,1,3,0.957,-0.094,0.085
2924,0,1,2,2,4,0.543,0.456,0.971
2925,13,5,8,1,5,-0.081,-1.71,0.615
2926,0,19,13,2,2,-1.398,-2.634,0.154
2927,4,17,19,1,4,-0.433,-0.546,0.358
2928,3,19,11,3,3,0.354,0.428,0.371
2929,4,9,0,3,4,0.497,-1.973,0.363
2930,16,6,11,3,5,-0.21,-0.144,-0.04
2931,17,8,14,3,3,0.279,0.287,2.081
2932,3,19,7,2,2,1.11,-2.143,-0.345
2933,14,4,5,3,5,0.805,-1.899,-1.24
2934,0,13,9,1,3,1.228,-0.344,1.632
2935,16,7,0,1,5,0.429,0.387,0.042
2936,9,3,19,3,4,0.019,0.4,-0.84
2937,16,3,8,2,5,1.463,-1.685,-0.615
2938,9,4,17,1,2,1.028,0.608,-1.29
2939,0,12,7,2,5,-0.469,1.271,-0.15
2940,0,7,14,3,5,0.215,-1.469,1.526
2941,19,14,8,1,4,1.07,-0.137,-0.095
2942,10,17,19,2,5,0.286,-1.309,-0.59
2943,17,8,5,3,5,1.605,1.042,0.004
2944,13,18,1,3,4,-0.366,0.446,-0.976
2945,0,12,2,3,3,-0.784,-0.798,0.673
2946,7,19,14,2,4,-0.279,0.102,-0.449
2947,13,2,7,2,2,0.33,-0.647,2.041
2948,1,4,11,1,1,-0.656,-0.05,-0.235
2949,5,12,9,2,4,-1.363,-1.846,0.476
2950,5,10,0,3,4,-0.335,-0.661,0.481
2951,6,9,16,1,1,0.588,-0.165,1.088
2952,4,9,3,3,4,-1.305,2.0,-0.384
2953,17,10,18,2,4,0.285,0.751,-1.093
2954,0,12,5,2,5,0.803,0.076,-0.242
2955,6,7,4,3,4,0.261,-0.374,-0.741
2956,5,7,2,2,3,-0.707,-0.114,-0.406
2957,4,13,12,1,5,2.165,-0.874,-0.636
2958,3,15,9,1,5,0.341,0.406,-0.328
2959,17,5,3,2,3,0.969,-1.809,-1.153
2960,12,6,15,1,4,0.093,0.511,-0.159
2961,6,3,7,3,3,0.205,-0.848,-0.001
2962,11,0,5,1,1,-1.298,0.735,1.25
2963,7,6,11,3,3,0.395,-1.153,0.077
2964,19,1,0,1,1,0.533,1.208,-0.249
2965,4,5,10,2,4,0.384,-0.112,-0.346
2966,11,19,9,1,4,-1.224,-0.667,0.576
2967,9,11,6,1,2,-0.427,0.856,0.49
2968,14,19,17,1,3,-0.405,0.721,-0.192
2969,14,0,3,3,4,-1.898,0.878,-0.316
2970,19,3,2,3,4,1.043,-0.172,-0.929
2971,1,11,5,3,4,0.505,-1.009,-1.354
2972,2,4,0,3,3,-1.751,-0.615,-0.681
2973,1,13,2,3,5,-0.912,0.495,0.196
2974,2,3,12,2,5,1.393,0.212,-1.046
2975,10,7,4,1,2,0.147,-0.207,-0.469
2976,11,18,4,1,2,-1.027,0.982,-0.266
2977,11,13,7,2,2,-1.419,1.676,0.965
2978,19,9,6,1,1,1.629,0.299,-0.868
2979,7,18,17,3,5,0.261,0.445,0.6
2980,2,6,4,2,5,-0.821,1.215,-0.978
2981,19,6,4,2,4,-0.014,1.169,0.887
2982,6,15,13,2,2,0.675,-0.615,0.301
2983,1,3,18,2,2,1.18,0.712,-1.659
2984,5,13,12,2,3,-1.819,0.841,1.449
2985,11,2,4,2,3,-1.416,0.871,-0.036
2986,11,7,18,2,4,-0.406,-0.768,0.012
2987,13,8,16,2,4,-1.379,-0.501,-0.312
2988,8,18,9,3,4,0.101,-0.183,-0.454
2989,0,13,4,3,4,0.301,-0.575,1.094
2990,10,3,4,3,3,1.138,-1.269,0.009
2991,15,5,7,3,4,-2.043,-0.409,-1.318
2992,18,6,8,3,4,0.26,-0.29,-0.753
2993,11,0,5,1,2,-0.387,-0.309,1.125
2994,17,0,9,2,5,-0.188,-1.1,0.693
2995,16,9,1,2,2,-0.674,0.416,1.387
2996,16,4,2,2,5,-1.802,-0.655,2.278
2997,7,6,14,3,5,-0.84,1.126,-1.047
2998,18,8,10,1,4,-1.7,0.126,-0.944
2999,13,7,4,3,4,0.338,0.15,0.466
