query_id,user_id,time_slot,device_code,day_type,referral_code,session_length,entry_point,candidates,chosen_item_id
2913,214,5,2,1,6,117,4,478|759|232|150|488|247|404|51|49|94,51
2914,47,2,3,1,3,90,3,326|390|3|479|418|608|57|666|518|739,418
2915,325,3,3,0,5,48,3,649|612|193|99|469|188|505|470|372|186,372
2916,100,2,0,1,6,10,4,169|624|488|514|497|458|687|742|638|733,514
2917,338,4,3,2,4,63,1,189|197|539|454|138|256|51|128|310|638,51
2918,185,4,2,2,7,111,4,186|399|24|102|704|636|107|147|183|514,399
2919,306,1,0,2,3,98,4,604|551|493|347|610|379|100|469|600|410,410
2920,214,0,1,1,7,111,3,558|158|227|146|594|124|0|10|522|514,514
2921,201,0,2,2,7,93,4,182|609|709|498|748|80|570|70|133|17,70
2922,144,3,1,1,7,54,0,535|619|344|308|631|138|543|518|698|585,308
2923,233,5,2,2,6,111,3,763|292|308|459|766|710|310|662|482|594,308
2924,0,3,3,1,2,21,4,725|206|412|86|418|784|666|151|23|185,666
2925,283,2,0,2,8,93,0,650|18|504|284|17|464|332|752|282|325,650
2926,264,4,2,2,3,44,4,362|638|334|484|74|662|375|732|102|133,362
2927,30,4,0,2,4,12,0,350|232|157|302|99|80|112|666|765|582,765
2928,273,0,0,0,5,104,0,732|613|735|582|231|742|322|10|258|686,582
2929,387,2,2,2,0,110,1,360|664|179|763|423|630|671|740|294|754,360
2930,387,5,1,0,2,11,4,461|123|610|516|551|742|139|470|12|701,742
2931,331,3,2,1,0,118,1,651|633|188|706|660|218|619|513|265|731,633
2932,396,3,3,0,3,2,1,742|225|88|162|388|40|55|677|600|673,55
2933,202,3,3,0,7,45,4,405|660|589|437|729|799|465|721|134|646,721
2934,327,1,3,1,7,16,2,379|549|336|32|656|288|192|42|40|444,656
2935,118,4,3,0,0,33,3,771|157|260|84|507|390|266|656|159|29,507
2936,343,4,3,0,0,64,1,676|521|223|755|545|194|620|196|478|120,545
2937,83,5,1,0,2,94,1,257|55|535|703|2|661|361|582|197|275,661
2938,331,2,0,1,0,89,0,514|315|557|531|311|35|625|310|418|27,514
2939,269,1,1,2,6,98,4,329|390|493|633|105|644|215|518|355|146,633
2940,223,1,1,1,2,65,2,388|498|602|714|534|303|459|642|741|343,343
2941,73,0,0,0,2,55,0,675|624|525|185|659|770|88|181|200|360,360
2942,383,0,1,2,3,103,3,637|563|349|627|532|775|516|506|329|746,532
2943,91,2,3,1,1,47,0,165|55|233|307|624|221|665|290|532|681,233
2944,376,3,3,1,8,42,1,435|418|102|85|598|128|698|176|244|529,698
2945,358,0,2,1,6,78,1,738|642|307|365|64|377|332|639|191|120,332
2946,199,4,3,0,7,92,0,668|727|724|20|708|503|203|538|191|11,203
2947,278,4,2,1,2,55,2,257|576|105|224|319|281|532|180|285|332,285
2948,196,5,1,2,7,89,4,677|586|522|635|264|293|241|467|8|705,677
2949,189,3,0,0,3,35,3,145|181|542|750|244|744|442|150|397|759,442
2950,115,2,2,0,4,46,4,446|39|73|771|184|686|568|662|537|1,771
2951,342,3,2,1,3,91,1,613|612|676|650|165|113|705|232|233|726,113
2952,210,3,2,2,3,3,3,308|571|66|540|652|451|121|50|290|107,121
2953,315,5,2,1,6,19,4,147|133|569|433|83|465|708|567|446|452,569
2954,273,5,2,2,8,60,0,566|300|467|705|719|286|505|640|167|321,719
2955,119,3,1,1,5,91,1,548|558|106|118|504|528|583|746|5|214,504
2956,327,0,3,0,9,14,0,746|711|183|51|741|379|476|306|695|225,51
2957,180,4,1,0,9,99,3,75|410|514|586|95|96|429|490|611|259,611
2958,241,2,3,0,4,43,3,671|794|268|91|189|477|65|737|456|769,268
2959,368,2,0,0,5,46,1,220|535|715|676|632|52|105|514|308|143,143
2960,143,1,0,1,9,58,1,32|38|408|616|775|636|360|718|155|732,360
2961,75,3,3,0,3,109,0,468|530|290|86|394|415|638|729|651|505,415
2962,85,1,0,2,8,58,4,69|364|559|348|671|494|268|159|160|68,348
2963,354,2,3,2,6,70,0,619|393|497|779|60|136|125|104|503|524,779
2964,163,5,3,2,6,5,0,43|551|415|240|731|191|347|459|570|576,347
2965,74,1,3,0,3,67,4,259|352|425|162|215|474|268|358|433|196,358
2966,229,2,3,0,1,108,2,327|127|633|426|12|123|97|560|85|176,85
2967,7,2,3,2,8,73,1,280|230|297|668|39|385|84|650|241|540,230
2968,261,2,2,0,6,115,2,691|795|349|54|649|410|477|128|769|463,54
2969,252,5,2,1,5,41,1,134|791|228|95|21|52|440|662|736|551,134
2970,69,0,2,2,5,59,3,404|48|517|623|477|434|484|399|127|410,404
2971,145,0,1,2,4,2,0,587|95|389|746|228|679|342|622|296|714,746
2972,333,5,1,2,4,104,0,650|705|282|687|347|214|723|504|556|748,723
2973,315,3,0,2,9,32,3,261|611|103|23|295|409|450|127|264|763,611
2974,359,0,2,1,9,95,2,586|518|649|80|450|429|614|610|126|8,126
2975,81,0,2,0,1,2,2,303|193|387|465|760|252|696|249|559|54,249
2976,8,5,0,1,8,64,3,653|125|101|214|628|503|648|640|479|771,479
2977,372,5,1,0,4,104,2,577|458|516|422|531|49|202|645|799|470,458
2978,174,0,1,2,2,84,2,698|239|358|335|160|227|764|750|120|784,698
2979,302,1,1,0,3,33,4,536|150|434|799|329|277|584|486|72|142,799
2980,379,5,0,1,0,19,0,171|686|38|449|450|44|732|133|672|231,38
2981,332,2,0,1,6,63,4,331|104|531|7|165|75|551|608|102|95,551
2982,45,0,3,1,8,94,2,234|491|628|209|700|725|549|102|601|638,725
2983,127,2,3,2,7,56,0,358|224|698|718|285|606|130|85|560|353,85
2984,44,4,1,0,0,54,2,698|610|366|167|406|780|98|221|290|552,167
2985,214,0,0,2,0,79,4,685|753|209|388|377|299|144|545|469|371,685
2986,129,0,2,2,8,34,1,129|547|238|21|418|608|728|176|265|549,608
2987,162,2,1,1,4,80,0,507|47|469|110|267|516|603|689|334|584,507
2988,340,0,3,0,7,95,1,490|28|291|292|750|358|423|698|13|792,698
2989,395,4,1,2,4,79,4,749|290|38|651|173|323|303|144|324|677,144
2990,284,2,1,1,3,57,3,784|534|554|798|184|437|524|215|505|102,784
2991,179,1,2,1,5,6,0,659|205|628|373|427|120|626|280|662|727,659
2992,210,2,2,2,0,105,4,442|193|560|132|240|504|317|170|588|109,504
2993,116,4,1,1,8,87,0,414|12|799|391|95|375|716|610|625|494,625
2994,220,4,1,1,4,15,2,522|300|234|516|349|197|11|504|611|621,504
2995,132,2,3,0,3,16,2,316|22|431|469|269|479|123|407|18|134,18
2996,26,5,1,1,4,62,1,611|463|605|418|612|674|291|690|729|176,176
2997,357,5,1,2,8,89,2,770|497|619|247|313|8|486|714|760|594,247
2998,55,4,1,1,8,112,1,189|708|395|294|249|2|610|658|111|296,658
2999,197,2,1,2,6,72,3,501|694|593|265|755|157|322|185|794|339,794
3000,392,2,2,0,2,20,4,22|367|167|420|461|516|261|231|765|695,167
3001,339,2,2,2,8,10,2,374|619|506|373|560|4|154|216|346|432,374
3002,30,1,3,2,7,112,4,67|431|739|684|135|749|171|426|95|116,684
3003,231,3,0,2,3,20,1,118|276|219|262|745|727|519|400|726|516,519
3004,275,5,1,1,2,24,4,84|65|75|348|765|258|641|551|662|188,662
3005,66,1,3,0,6,19,4,262|142|695|247|61|764|465|6|378|554,695
3006,148,1,3,1,8,7,1,651|571|427|364|182|602|38|739|639|625,625
3007,169,4,2,2,9,13,4,141|262|788|277|332|634|778|377|738|6,262
3008,205,0,2,0,1,97,1,366|330|507|699|344|726|110|178|311|582,366
3009,173,2,2,0,8,27,2,413|55|723|712|67|121|573|162|391|514,514
3010,155,1,2,1,0,96,4,756|528|771|475|389|398|36|718|647|187,771
3011,359,5,2,0,4,35,4,119|188|678|496|598|633|380|185|538|269,598
3012,105,2,2,1,6,27,3,146|453|57|604|783|261|540|559|653|442,540
3013,66,3,3,0,7,69,3,165|298|248|219|639|112|657|104|340|244,165
3014,223,1,1,0,6,72,2,138|49|21|518|660|145|364|576|63|188,49
3015,377,1,2,2,7,1,0,238|184|460|499|15|605|756|735|698|79,605
3016,160,1,1,1,0,43,1,479|585|288|387|214|692|594|174|300|337,214
3017,361,5,3,0,9,106,4,283|307|588|310|791|756|546|714|180|452,310
3018,95,1,3,2,7,86,3,185|716|735|788|440|321|403|636|748|7,735
3019,221,5,1,0,3,62,1,208|405|154|372|280|555|735|57|741|666,666
3020,193,4,2,2,0,67,4,240|534|611|473|120|335|405|783|236|155,473
3021,394,0,1,0,0,51,3,638|554|672|70|343|5|320|758|63|426,343
3022,256,4,3,2,9,73,2,700|682|625|744|646|361|249|50|73|49,73
3023,342,3,2,1,8,3,3,646|63|689|555|146|585|374|649|740|446,646
3024,190,2,0,0,8,23,2,273|348|143|455|666|553|570|761|776|239,570
3025,89,4,2,0,3,26,2,389|421|596|188|504|95|698|242|681|224,698
3026,294,5,2,1,8,110,4,214|428|163|322|677|501|312|19|776|303,677
3027,247,5,3,0,7,70,4,670|610|677|246|6|110|674|635|657|397,610
3028,235,5,2,2,4,85,2,481|95|778|706|265|307|584|202|577|50,265
3029,317,4,3,2,3,67,4,306|296|341|64|561|585|736|635|51|126,341
3030,192,1,1,0,1,114,4,355|580|254|662|449|617|303|533|649|57,533
3031,351,0,2,0,9,10,4,72|131|321|739|365|794|536|63|324|268,536
3032,237,1,1,2,3,90,2,136|387|362|129|760|251|508|411|2|351,136
3033,275,0,1,0,8,14,0,306|211|210|408|105|360|220|249|457|797,105
3034,326,4,3,2,5,101,0,262|356|261|797|138|477|386|302|323|307,262
3035,47,3,0,1,9,22,4,587|161|310|635|789|697|528|227|233|362,362
3036,310,2,3,1,9,10,3,176|731|710|602|460|635|496|611|348|39,460
3037,130,1,1,0,1,41,1,695|357|690|410|507|792|148|485|455|144,455
3038,13,5,3,2,9,88,1,455|102|348|780|523|553|719|124|4|571,455
3039,93,5,3,0,3,71,1,507|476|418|601|363|500|563|511|106|430,511
3040,36,2,3,0,5,75,0,68|83|122|108|164|39|53|483|753|642,642
3041,105,3,0,0,1,55,1,138|58|751|764|468|123|560|50|518|458,138
3042,382,2,3,2,7,10,3,341|165|556|331|152|643|414|360|179|486,341
3043,132,2,2,2,1,104,3,153|611|768|251|625|675|106|621|209|102,251
3044,72,2,2,2,2,117,2,444|739|127|176|427|516|598|474|665|681,176
3045,30,2,1,0,6,63,3,129|313|754|357|422|441|410|125|155|724,724
3046,102,0,3,0,6,84,3,503|731|504|377|11|575|660|313|87|798,11
3047,368,3,2,2,8,36,3,73|50|431|181|131|485|157|663|730|513,73
3048,269,0,3,2,3,47,2,158|423|676|561|616|789|799|592|18|742,676
3049,330,5,2,2,5,103,2,454|4|323|52|194|607|214|328|73|120,73
3050,137,1,1,2,6,43,0,447|417|610|307|484|265|566|708|549|648,610
3051,382,3,2,2,9,107,3,479|591|539|127|256|746|385|266|536|145,536
3052,343,0,1,1,9,105,3,571|194|297|387|121|257|233|766|71|362,257
3053,297,0,3,0,9,73,1,728|651|364|317|247|221|421|519|220|591,519
3054,99,2,3,2,3,96,3,181|60|645|477|611|582|538|338|66|341,181
3055,92,0,3,1,8,89,1,395|221|719|57|28|526|454|339|650|338,57
3056,80,3,2,2,0,87,2,152|230|409|167|305|511|378|439|208|79,167
3057,307,5,3,2,3,56,0,713|253|468|535|547|359|208|127|677|551,547
3058,395,2,3,0,9,78,2,387|230|664|126|744|394|295|567|442|469,394
3059,206,4,1,1,7,14,2,227|459|624|722|671|454|346|355|399|462,399
3060,42,0,2,2,7,62,2,738|536|307|632|627|0|552|345|559|643,307
3061,356,0,1,0,7,78,4,653|745|180|405|295|727|488|614|610|795,610
3062,287,1,0,0,4,16,4,530|414|555|287|265|280|191|512|629|307,307
3063,102,1,2,2,9,51,4,293|112|348|238|103|507|361|47|192|359,507
3064,39,1,1,1,5,10,0,709|473|512|667|328|222|482|707|207|240,482
3065,375,2,0,0,9,53,3,620|417|384|117|355|298|95|735|350|97,97
3066,153,4,0,2,8,109,3,360|307|559|102|606|407|698|408|351|186,360
3067,40,3,0,0,6,86,2,23|578|567|510|430|295|533|113|702|378,430
3068,109,0,0,1,0,19,3,57|450|110|602|571|288|321|726|369|712,57
3069,360,5,0,2,2,75,3,318|305|268|451|419|73|504|721|313|398,504
3070,69,2,1,2,8,96,1,213|490|277|694|366|797|379|80|57|769,57
3071,351,1,0,1,7,75,4,249|182|763|677|455|463|303|14|755|587,677
3072,305,4,3,1,3,88,2,677|644|42|248|707|288|587|146|28|11,587
3073,67,5,3,2,8,62,3,779|138|648|536|307|532|0|261|714|560,307
3074,362,0,1,0,4,117,4,799|29|181|647|731|522|147|110|738|427,647
3075,296,5,1,1,1,33,0,783|715|138|567|698|108|658|514|479|371,138
3076,351,5,3,1,1,69,2,505|564|549|191|690|310|430|307|658|47,430
3077,103,4,0,2,4,79,3,214|410|562|33|752|788|418|590|677|475,418
3078,359,5,0,1,8,99,2,75|594|447|610|65|57|449|255|150|755,150
3079,320,5,1,0,0,46,4,503|601|284|169|584|488|304|4|250|375,488
3080,240,3,1,0,4,72,4,253|486|180|688|85|568|657|537|15|176,486
3081,79,3,1,2,7,89,1,203|400|362|408|679|49|520|360|190|181,360
3082,303,4,0,2,4,24,3,218|502|131|73|446|143|155|304|462|554,554
3083,4,3,0,0,4,69,1,778|453|85|265|605|447|505|270|170|204,204
3084,269,0,1,0,7,58,2,798|0|362|277|262|106|302|741|136|432,362
3085,103,2,3,1,7,50,3,410|194|346|318|185|290|556|403|430|167,167
3086,136,5,3,0,4,93,0,5|703|400|246|782|700|490|98|662|30,662
3087,226,4,0,0,1,24,0,651|494|54|536|482|133|433|473|466|189,473
3088,3,3,1,1,4,100,1,488|519|587|121|457|740|555|396|588|118,488
3089,391,0,2,2,1,47,4,661|241|573|252|423|167|561|300|597|721,661
3090,301,2,1,0,4,85,3,140|634|501|214|143|191|611|475|554|343,475
3091,226,3,3,0,5,33,1,765|322|504|519|12|473|222|618|590|294,473
3092,298,1,2,2,0,54,2,614|514|736|554|757|395|265|4|144|531,144
3093,259,0,3,2,6,7,3,164|606|90|573|713|343|539|257|708|390,90
3094,395,0,1,2,3,61,4,144|515|656|434|49|799|180|511|323|153,656
3095,107,0,2,0,5,99,1,724|706|500|322|610|551|406|475|490|264,610
3096,339,3,2,2,2,14,2,388|643|434|538|698|174|51|565|546|362,546
3097,83,5,1,1,3,42,3,720|507|508|459|439|239|84|782|699|287,507
3098,299,3,2,1,3,75,0,742|196|683|661|657|643|128|181|503|80,181
3099,5,4,2,0,1,81,1,759|294|632|202|195|76|343|188|385|85,759
3100,180,2,0,2,7,75,4,244|739|504|486|460|435|784|135|157|385,784
3101,137,1,1,2,8,27,1,648|269|185|139|205|338|778|180|711|542,648
3102,365,3,3,2,2,116,0,649|789|336|518|61|573|591|68|56|446,789
3103,345,2,1,2,4,53,3,729|387|665|391|12|724|303|101|721|351,724
3104,16,1,0,1,6,93,0,446|487|120|14|440|240|191|686|103|771,686
3105,150,0,3,0,4,106,4,351|560|88|619|739|59|102|409|65|613,409
3106,108,1,3,2,6,35,2,91|389|333|331|63|269|511|20|188|624,188
3107,74,2,0,2,2,69,3,423|467|51|70|513|169|13|486|720|95,486
3108,392,0,1,1,1,73,2,140|492|408|780|387|578|372|635|201|186,372
3109,229,3,3,1,9,54,1,286|516|688|610|154|131|39|373|209|420,610
3110,390,2,3,2,5,50,3,629|348|221|770|522|77|616|212|750|728,629
3111,252,2,3,2,3,39,4,122|314|729|789|287|113|143|340|52|589,113
3112,64,3,3,2,7,11,4,365|305|367|377|166|54|281|726|59|348,726
3113,244,4,3,2,9,9,0,43|309|571|550|782|469|565|708|433|308,308
3114,44,3,0,1,9,65,2,610|226|646|5|450|353|23|620|755|180,5
3115,361,4,3,0,2,42,4,523|572|504|488|612|288|180|100|709|783,288
3116,328,1,1,0,4,91,3,391|601|311|710|320|18|776|570|41|4,320
3117,353,0,3,2,9,70,1,504|546|259|388|582|442|196|14|266|22,504
3118,195,5,1,0,4,36,0,526|500|492|551|385|629|364|99|707|630,364
3119,72,5,3,1,5,48,3,573|505|623|608|71|548|311|770|542|721,505
3120,88,5,3,2,8,87,4,783|519|485|676|466|54|341|78|339|57,57
3121,140,2,1,0,2,114,2,621|155|540|284|308|169|567|351|721|495,169
3122,389,2,3,2,5,115,2,277|566|351|145|755|29|770|725|312|157,351
3123,72,1,1,0,4,57,2,19|57|723|373|398|585|578|726|476|16,723
3124,193,4,1,2,1,39,1,705|339|755|727|443|207|154|591|433|224,224
3125,177,3,3,0,2,120,1,278|582|710|393|740|69|255|79|10|408,69
3126,347,5,2,0,5,97,1,687|604|612|55|351|84|655|467|165|334,55
3127,137,4,3,1,7,73,3,24|356|536|727|795|201|229|505|293|648,536
3128,28,3,2,2,7,71,1,454|551|723|165|133|181|339|396|521|127,454
3129,389,5,3,0,1,77,4,265|543|520|109|309|498|763|53|605|611,605
3130,369,4,2,0,5,82,0,466|626|546|10|181|335|252|142|799|675,799
3131,133,3,1,2,9,21,1,136|447|204|391|148|284|493|85|375|536,375
3132,54,1,1,0,5,68,1,175|644|586|372|300|133|318|375|169|538,169
3133,261,5,0,2,6,6,4,748|325|730|647|728|561|222|316|793|67,793
3134,367,1,0,2,9,87,4,221|57|335|735|70|663|53|485|89|777,221
3135,129,3,1,2,6,109,2,291|789|145|724|620|654|759|765|328|624,724
3136,139,1,2,0,9,69,4,611|303|154|377|708|224|307|648|54|459,54
3137,121,5,1,1,0,29,0,474|211|505|265|544|85|341|580|681|729,681
3138,20,2,1,0,8,91,4,655|202|123|723|59|344|739|484|451|605,59
3139,192,1,2,0,7,97,2,112|234|450|431|383|353|509|577|389|121,450
3140,159,5,1,2,2,48,2,415|358|486|535|110|288|214|135|759|433,433
3141,236,4,0,1,8,22,4,594|376|799|638|118|730|433|576|45|246,576
3142,180,4,0,0,7,54,2,362|123|338|49|193|100|435|235|623|723,193
3143,220,4,3,2,9,36,2,55|672|729|601|332|635|357|677|11|790,357
3144,29,1,3,0,8,111,2,405|597|342|686|256|490|129|446|198|666,129
3145,325,0,0,1,0,28,4,276|285|281|186|571|139|625|95|228|31,186
3146,374,5,2,2,9,5,2,71|107|671|14|15|763|189|698|674|787,107
3147,198,3,1,1,2,37,3,38|131|349|291|766|546|595|90|265|395,291
3148,26,0,2,1,7,68,3,436|772|484|116|537|578|52|591|712|784,484
3149,382,3,2,0,4,44,3,488|102|350|624|710|398|326|109|339|701,488
3150,250,5,0,2,9,43,3,662|734|67|141|140|610|658|74|7|9,610
3151,360,0,0,1,9,59,3,797|708|334|288|344|670|209|150|465|149,209
3152,169,1,3,0,0,59,2,3|11|372|473|645|646|501|136|708|193,473
3153,68,4,2,0,4,7,3,319|264|673|462|634|587|323|185|22|215,634
3154,180,3,1,2,5,71,2,277|487|394|679|129|690|401|412|232|669,277
3155,203,0,0,1,3,77,4,523|411|747|160|563|73|40|713|777|398,713
3156,251,4,2,0,3,89,4,501|589|100|193|538|530|141|783|208|740,193
3157,202,1,1,0,0,116,0,755|332|491|339|144|348|364|329|667|383,364
3158,181,1,3,0,0,107,1,274|658|341|61|463|666|554|143|481|380,554
3159,396,0,1,2,9,28,1,656|55|282|427|553|98|587|567|113|625,656
3160,346,4,3,2,0,22,2,623|662|100|265|504|746|357|214|531|345,357
3161,91,1,0,0,0,67,2,140|618|591|32|262|212|552|516|665|82,262
3162,57,0,3,1,7,67,4,693|307|536|282|390|245|212|542|279|612,307
3163,274,2,1,1,4,62,3,719|22|40|139|151|308|663|475|144|769,308
3164,144,5,0,1,2,106,4,504|386|241|40|256|217|246|636|695|514,241
3165,136,3,3,1,3,18,2,127|372|202|498|400|431|162|725|95|327,327
3166,340,4,2,2,5,46,3,188|752|286|267|54|775|761|415|85|92,188
3167,362,3,1,0,9,104,0,743|4|227|448|264|779|506|502|566|36,566
3168,222,4,0,1,1,100,1,723|728|313|596|754|760|167|797|23|300,797
3169,24,0,3,1,3,61,1,193|35|317|580|468|647|214|277|611|396,611
3170,92,0,2,1,5,8,0,580|315|308|629|174|330|778|57|23|611,57
3171,124,2,1,0,2,42,3,201|323|232|696|739|538|742|328|622|50,323
3172,372,2,0,2,9,22,2,486|142|605|337|173|407|536|117|27|495,536
3173,138,4,1,1,4,78,3,319|326|503|189|601|45|121|783|113|271,326
3174,316,0,2,0,0,112,1,797|16|391|210|459|441|268|403|571|222,268
3175,392,1,2,0,9,32,3,475|35|686|640|776|455|238|157|788|418,776
3176,165,2,3,2,0,49,1,421|176|703|169|455|262|184|18|481|736,176
3177,314,3,1,1,1,57,0,238|548|684|619|188|458|728|774|374|771,374
3178,349,0,2,0,3,104,1,478|771|182|704|241|661|742|445|18|677,661
3179,69,1,1,1,7,114,3,381|403|4|611|399|49|67|128|506|226,49
3180,255,4,3,1,4,87,0,752|150|450|729|6|105|274|252|525|697,450
3181,59,0,1,0,4,10,1,504|208|187|290|503|314|181|262|432|264,208
3182,217,0,1,2,5,44,1,335|451|208|428|633|307|224|399|125|779,399
3183,368,3,3,1,8,120,3,67|60|404|239|4|247|435|96|199|95,95
3184,392,1,0,0,9,73,0,32|86|255|313|650|40|95|586|138|601,40
3185,175,5,1,1,1,20,3,283|114|476|251|73|250|546|776|127|49,250
3186,139,3,0,1,5,92,3,436|439|678|673|303|350|341|23|73|248,678
3187,72,1,0,2,8,6,2,351|770|265|785|23|795|641|243|449|585,351
3188,186,2,0,1,6,79,3,799|487|159|770|127|185|707|130|486|296,486
3189,301,3,1,1,8,2,4,583|662|218|241|214|788|150|494|209|533,788
3190,120,1,1,0,0,107,0,151|123|583|138|683|67|587|742|94|237,583
3191,275,4,2,1,2,7,4,118|540|648|605|551|778|746|499|645|571,571
3192,368,4,0,0,1,114,1,576|389|35|122|382|783|374|10|157|362,374
3193,358,1,1,1,8,95,0,304|194|358|619|507|8|602|287|307|794,304
3194,7,1,2,2,0,102,4,349|504|720|400|658|730|121|114|488|570,730
3195,231,1,1,1,3,88,0,57|570|418|327|748|56|731|798|61|568,570
3196,152,0,0,2,1,113,0,155|761|307|636|297|408|668|360|336|685,360
3197,161,0,2,2,6,116,0,764|21|149|575|633|516|349|681|742|611,516
3198,1,3,3,1,4,26,3,493|170|63|633|724|473|120|188|771|629,188
3199,199,3,0,2,1,53,3,551|247|302|442|224|677|12|752|323|572,442
3200,30,4,1,2,5,79,4,330|252|580|13|196|516|559|270|549|525,525
3201,130,4,2,1,6,32,4,797|716|377|262|738|650|76|199|364|686,738
3202,20,0,1,1,1,113,1,420|307|340|526|620|530|770|502|746|431,431
3203,324,2,3,1,2,109,1,54|479|146|167|4|779|328|619|199|458,199
3204,294,3,1,0,2,76,3,249|611|153|313|91|227|696|541|470|583,313
3205,11,2,1,2,9,112,0,349|598|233|748|69|531|34|414|698|520,598
3206,395,0,3,0,7,63,4,312|358|201|100|708|15|734|770|277|577,100
3207,225,1,1,2,3,116,1,662|421|394|724|382|608|679|612|6|131,612
3208,246,3,3,1,0,85,2,500|771|732|573|762|51|248|179|181|120,771
3209,364,5,3,1,8,71,2,408|715|58|570|205|680|539|579|607|224,579
3210,246,3,0,2,6,90,3,446|554|320|545|561|736|686|168|90|692,686
3211,388,1,2,2,1,116,1,302|407|770|270|261|265|367|469|685|255,261
3212,272,2,2,1,7,62,3,775|262|18|529|364|52|398|486|123|634,52
3213,351,0,1,2,0,99,4,73|167|631|514|582|558|724|207|53|409,582
3214,175,4,2,1,3,15,4,531|136|395|172|199|684|458|552|758|138,199
3215,223,4,0,2,0,83,2,647|416|458|300|212|57|319|220|723|30,458
3216,271,2,0,2,4,35,3,645|450|22|277|271|723|567|299|408|677,22
3217,109,0,2,2,1,108,4,596|165|589|233|133|615|169|472|378|242,233
3218,82,3,0,0,4,19,1,66|798|396|695|372|532|40|779|490|305,490
3219,316,2,0,1,7,55,4,431|179|155|399|140|724|88|404|485|136,399
3220,236,0,3,0,2,96,2,798|357|306|68|576|451|375|659|520|658,576
3221,394,5,1,2,1,25,4,173|143|342|730|353|52|779|387|514|343,730
3222,140,2,0,0,1,73,0,168|138|228|157|46|75|199|769|223|97,138
3223,398,4,3,0,8,49,2,482|280|633|134|698|436|710|180|223|265,698
3224,250,3,0,0,6,31,4,442|316|361|351|317|577|393|1|103|796,442
3225,170,4,1,0,6,60,0,681|787|66|533|247|244|235|505|490|414,681
3226,196,3,3,1,4,80,2,551|13|627|519|798|525|651|797|268|286,519
3227,82,0,3,2,4,27,4,196|557|114|247|135|467|698|674|595|41,247
3228,382,4,3,1,3,31,3,330|403|697|589|797|254|229|351|759|757,351
3229,353,0,2,2,5,68,1,329|413|479|456|125|425|647|40|127|711,127
3230,42,4,1,0,3,89,1,451|571|216|408|579|368|401|181|447|623,579
3231,250,4,0,2,4,112,2,236|708|225|571|280|725|248|533|20|758,280
3232,262,5,1,1,0,26,4,268|725|287|513|582|83|261|792|109|730,268
3233,273,3,0,0,8,84,2,249|559|347|738|686|210|21|222|546|566,21
3234,169,5,0,1,4,11,3,452|604|117|579|458|6|614|708|408|118,118
3235,41,5,3,0,5,44,3,673|636|666|65|783|524|249|259|371|449,666
3236,123,3,0,1,4,76,1,649|237|311|753|21|265|348|522|792|185,185
3237,243,1,3,0,1,54,4,272|251|656|63|689|721|111|21|47|634,272
3238,60,4,0,2,8,91,0,269|51|377|514|666|477|793|582|354|658,582
3239,337,0,0,2,3,102,4,128|332|377|52|574|246|467|170|677|64,467
3240,150,3,2,1,7,27,1,457|504|488|580|120|432|547|625|372|103,488
3241,348,0,1,2,7,61,0,200|466|741|95|504|408|11|412|769|92,11
3242,343,4,2,1,5,86,2,141|522|567|318|598|698|214|159|196|387,698
3243,189,0,3,2,4,98,4,226|636|33|793|783|425|138|601|723|181,793
3244,71,0,3,2,1,70,3,760|79|615|320|158|601|299|648|530|646,320
3245,287,3,0,2,6,34,0,147|268|364|29|133|693|626|551|65|355,268
3246,238,2,2,1,6,80,4,97|79|143|415|269|475|411|722|272|592,475
3247,362,5,2,0,9,52,1,316|605|155|790|566|443|138|599|504|573,504
3248,69,2,3,1,5,113,0,181|510|645|708|84|793|41|38|105|474,105
3249,383,4,2,1,6,87,0,102|694|116|309|610|262|583|121|1|497,262
3250,303,5,3,2,5,6,0,299|366|181|173|44|82|301|121|215|375,181
3251,19,4,1,0,9,95,4,223|789|136|73|553|411|88|562|378|196,73
3252,88,3,0,0,4,52,2,391|295|262|144|730|516|351|205|734|616,295
3253,244,4,3,2,1,110,2,11|129|95|433|65|3|255|473|54|482,65
3254,132,4,1,1,9,75,4,760|47|251|52|514|709|440|192|628|28,52
