image_id,blank_row,blank_col,prop_0,prop_1,prop_2,prop_3,prop_4,difficulty,has_conditional,is_noisy
2599,0,3,5,4,2,1,0,3,1,0
2600,1,1,5,4,1,0,0,3,0,0
2601,1,3,4,4,1,2,0,3,0,0
2602,1,0,0,4,1,1,0,3,1,1
2603,1,3,3,1,2,2,0,3,0,0
2604,2,3,3,1,0,2,1,3,0,0
2605,1,3,0,4,1,1,1,3,0,0
2606,0,3,0,0,2,1,0,2,0,0
2607,1,3,3,2,0,1,0,3,1,0
2608,2,2,5,0,2,2,0,2,0,1
2609,1,2,4,2,1,2,0,3,1,0
2610,2,1,5,1,2,1,0,3,1,0
2611,0,1,3,3,0,1,1,3,1,0
2612,0,0,2,4,2,2,1,2,0,0
2613,0,0,2,2,0,2,0,3,0,0
2614,2,0,1,5,0,0,0,3,1,0
2615,1,2,1,0,2,0,0,3,0,0
2616,1,0,3,3,2,0,0,3,0,0
2617,2,3,1,5,1,1,0,3,0,0
2618,0,3,0,0,0,2,0,2,0,0
2619,1,2,0,1,1,0,1,3,1,1
2620,0,1,4,3,2,2,1,3,1,0
2621,0,0,1,5,2,2,0,2,0,0
2622,1,3,1,1,1,2,0,3,0,0
2623,1,1,0,3,2,1,1,3,0,0
2624,2,2,5,0,0,0,0,3,0,0
2625,1,0,1,2,2,2,1,3,0,0
2626,1,3,3,4,2,2,1,3,0,0
2627,0,1,0,5,1,2,0,2,0,0
2628,1,3,2,3,0,1,0,2,0,0
2629,1,0,4,0,1,2,0,1,0,0
2630,2,3,5,5,1,1,0,2,0,0
2631,2,3,5,1,2,1,1,3,1,0
2632,1,3,4,5,1,2,1,3,0,0
2633,1,3,0,1,0,0,1,3,0,0
2634,2,3,1,3,1,1,1,3,0,0
2635,1,2,3,5,2,2,1,3,0,0
2636,0,3,3,4,1,0,0,3,1,0
2637,2,2,3,4,2,1,0,3,1,0
2638,1,2,1,0,2,2,0,3,1,0
2639,2,3,5,5,1,1,0,3,0,0
2640,0,2,5,5,2,2,0,3,0,0
2641,2,2,4,5,0,2,0,3,0,1
2642,1,2,1,4,0,2,0,3,0,0
2643,2,0,1,4,1,1,0,3,0,0
2644,1,1,0,1,2,2,0,3,0,0
2645,2,0,1,5,1,1,0,3,0,0
2646,2,3,0,5,0,2,1,3,1,0
2647,1,2,3,3,2,0,0,2,0,0
2648,0,2,5,3,2,1,0,3,0,1
2649,0,2,2,0,1,1,1,3,0,1
2650,2,2,4,2,1,0,1,3,0,0
2651,0,0,1,2,1,2,1,3,0,0
2652,1,3,4,3,1,2,0,3,0,0
2653,1,0,2,2,1,2,1,2,0,0
2654,2,1,0,4,0,1,1,2,0,0
2655,0,1,3,1,0,2,1,3,0,0
2656,1,0,1,1,2,0,1,3,1,0
2657,0,1,2,0,2,1,0,3,0,0
2658,0,1,2,2,1,1,0,2,0,0
2659,2,0,5,5,2,1,0,3,1,0
2660,1,0,4,2,2,0,1,3,0,0
2661,2,0,2,5,0,1,0,3,0,0
2662,2,3,4,0,0,2,0,3,0,0
2663,2,3,1,1,0,1,1,3,1,1
2664,2,1,2,5,1,0,1,2,0,0
2665,1,1,2,2,1,0,0,3,0,1
2666,1,3,3,5,0,0,1,3,1,0
2667,0,0,3,4,0,0,0,3,0,0
2668,1,2,1,4,0,1,1,3,0,0
2669,2,3,1,4,1,0,1,3,1,0
2670,1,1,1,4,0,0,0,3,0,0
2671,1,1,1,2,2,0,0,3,1,0
2672,0,2,4,0,2,1,0,3,0,0
2673,1,2,4,2,0,2,1,2,0,0
2674,0,1,4,4,2,2,1,3,0,0
2675,1,2,5,4,1,1,1,2,0,0
2676,1,3,5,5,0,0,0,2,0,1
2677,1,1,5,5,0,2,1,3,0,1
2678,2,1,2,5,1,1,0,3,0,0
2679,0,0,1,5,1,2,0,3,1,1
2680,2,3,0,5,1,2,0,3,0,1
2681,0,3,3,2,2,2,1,3,1,0
2682,2,3,3,3,1,0,0,3,0,0
2683,0,0,0,4,1,1,1,2,0,0
2684,1,2,5,0,1,0,1,2,0,0
2685,2,2,2,3,0,0,1,2,0,1
2686,2,2,5,1,0,0,1,2,0,1
2687,0,0,5,0,0,0,0,3,0,0
2688,2,1,5,3,1,0,0,3,0,0
2689,0,1,1,1,0,0,1,3,0,0
2690,1,0,5,4,0,0,1,3,0,0
2691,0,0,2,5,0,1,1,2,0,0
2692,2,1,2,5,1,1,1,3,0,1
2693,2,3,2,1,1,0,0,3,0,0
2694,0,1,1,1,1,1,0,2,0,0
2695,2,3,4,5,1,0,1,3,0,0
2696,0,0,4,5,1,2,0,3,1,1
2697,0,1,5,5,0,0,1,3,1,0
2698,0,2,3,5,0,1,0,3,0,0
2699,1,2,2,0,2,0,1,3,0,1
2700,1,2,3,4,0,2,0,2,0,0
2701,2,2,0,2,1,0,0,3,1,1
2702,1,3,5,0,2,0,1,3,1,0
2703,2,2,2,0,2,1,0,2,0,0
2704,0,3,0,5,2,2,0,3,0,0
2705,0,2,0,3,1,0,0,3,0,0
2706,2,1,0,0,1,2,0,3,0,0
2707,1,2,4,2,1,2,1,3,0,0
2708,2,1,1,2,1,1,1,3,0,0
2709,0,2,5,1,0,0,1,3,1,0
2710,1,2,0,1,0,0,0,3,0,0
2711,2,3,1,5,2,2,1,3,0,0
2712,2,1,0,2,1,2,1,3,0,1
2713,0,1,0,5,2,1,0,3,1,0
2714,1,1,1,1,0,2,1,1,0,0
2715,0,0,2,0,0,0,1,1,0,0
2716,2,2,1,3,1,2,0,3,1,0
2717,0,2,4,4,2,2,0,3,0,1
2718,0,3,1,5,0,0,0,3,1,1
2719,2,1,1,4,2,0,0,1,0,0
2720,0,3,1,1,1,0,1,3,0,0
2721,1,1,1,1,0,2,1,1,0,1
2722,2,0,0,3,2,1,1,3,0,0
2723,1,1,4,1,2,0,1,3,1,0
2724,1,2,1,5,1,2,1,3,1,0
2725,0,1,0,5,0,2,1,3,1,1
2726,1,1,4,2,2,2,0,3,0,0
2727,1,1,2,2,1,0,0,3,0,0
2728,0,0,0,3,2,1,0,3,1,0
2729,1,3,0,5,2,2,0,3,0,0
2730,1,0,3,1,0,1,1,3,0,0
2731,0,2,5,4,2,2,1,2,0,0
2732,1,3,5,3,2,2,0,2,0,0
2733,0,3,0,2,1,1,1,3,0,0
2734,0,1,4,1,1,2,0,2,0,1
2735,0,1,4,1,0,2,1,3,0,0
2736,1,3,0,0,1,2,1,3,0,0
2737,0,1,0,3,0,2,1,1,0,0
2738,1,2,3,4,0,1,0,1,0,0
2739,1,3,4,2,2,0,1,3,0,0
2740,1,2,1,4,2,1,1,3,0,1
2741,0,2,4,4,1,1,0,3,0,0
2742,0,1,0,5,0,1,0,1,0,0
2743,1,2,3,4,2,2,1,3,0,1
2744,0,3,3,0,0,0,1,3,0,0
2745,0,2,3,2,1,1,0,3,1,0
2746,1,3,3,4,0,2,1,2,0,0
2747,2,1,4,2,1,2,1,1,0,0
2748,1,2,0,4,1,0,0,3,0,0
2749,0,0,4,0,0,1,1,1,0,0
2750,2,0,1,2,1,1,1,3,1,0
2751,2,0,2,0,0,2,0,3,0,0
2752,0,0,0,2,1,0,0,3,0,0
2753,1,1,5,3,0,2,1,2,0,0
2754,1,1,2,1,1,2,0,2,0,0
2755,0,3,2,0,1,2,1,2,0,0
2756,1,2,0,4,2,1,0,2,0,1
2757,2,1,5,2,2,2,1,2,0,0
2758,0,3,5,2,1,1,1,3,0,0
2759,0,1,0,3,1,1,0,3,0,1
2760,2,0,0,2,0,0,1,3,0,0
2761,1,0,2,4,2,1,1,3,0,0
2762,2,3,4,4,2,0,1,3,1,0
2763,1,0,4,5,0,1,1,3,0,0
2764,1,2,0,4,1,2,0,2,0,0
2765,0,0,5,1,2,0,0,3,0,0
2766,1,0,1,5,0,2,1,2,0,0
2767,2,1,0,2,1,2,1,2,0,0
2768,0,1,5,5,2,0,0,1,0,0
2769,2,3,4,5,2,2,0,3,1,0
2770,1,2,2,1,2,2,1,2,0,0
2771,1,3,0,1,0,0,0,3,0,0
2772,1,3,0,5,0,0,0,3,0,0
2773,2,1,0,4,0,2,0,3,1,0
2774,1,3,0,2,2,0,1,3,0,0
2775,0,3,4,0,2,2,1,3,1,0
2776,2,2,0,2,1,2,1,3,1,0
2777,2,1,4,2,1,2,1,2,0,0
2778,1,0,4,1,2,1,0,2,0,0
2779,0,3,1,1,0,1,0,1,0,0
2780,1,0,2,4,2,1,0,3,0,0
2781,1,3,1,3,0,2,1,3,1,0
2782,0,1,1,3,0,0,1,3,1,0
2783,1,3,5,3,1,1,0,2,0,0
2784,1,0,0,0,1,2,1,2,0,0
2785,1,0,4,3,0,1,0,3,0,0
2786,0,1,5,2,2,2,1,1,0,0
2787,1,0,3,0,2,1,0,3,0,0
2788,0,1,3,1,1,2,1,3,0,1
2789,1,2,0,3,2,2,1,3,1,0
2790,2,3,4,2,0,0,0,3,0,0
2791,0,0,3,3,2,2,1,3,1,0
2792,2,2,5,2,2,2,0,3,1,1
2793,0,2,0,3,0,2,0,2,0,0
2794,1,2,1,3,0,2,0,3,0,1
2795,2,2,2,0,1,0,0,2,0,0
2796,0,3,1,1,2,2,1,3,1,0
2797,2,0,0,0,1,1,0,3,1,0
2798,0,2,3,3,1,0,1,3,0,0
2799,1,3,3,2,1,2,1,3,1,0
2800,0,3,1,3,1,1,1,3,0,0
2801,0,1,1,4,0,2,1,3,0,0
2802,0,1,0,3,0,0,0,3,0,0
2803,1,2,0,3,0,2,1,3,0,0
2804,1,0,2,3,2,1,0,2,0,0
2805,0,0,1,1,1,0,0,3,0,0
2806,1,2,5,0,2,2,1,2,0,0
2807,1,0,4,2,0,2,0,2,0,0
2808,2,3,5,0,1,1,1,1,0,0
2809,2,3,2,5,1,1,1,3,1,1
2810,1,3,2,3,0,0,1,2,0,1
2811,2,0,5,5,1,0,0,3,0,0
2812,0,3,4,5,1,1,0,3,0,0
2813,2,0,0,2,0,2,1,3,1,0
2814,2,2,1,3,0,1,0,3,0,0
2815,0,3,0,0,0,1,1,3,0,0
2816,2,2,0,1,2,1,0,3,1,1
2817,2,1,5,5,2,0,0,2,0,0
2818,1,1,5,5,0,0,0,3,0,0
2819,2,1,2,3,1,0,0,3,0,0
2820,0,1,4,5,2,0,0,3,0,0
2821,2,3,3,1,2,1,0,1,0,0
2822,2,2,0,1,1,2,1,3,0,0
2823,1,2,2,2,2,2,1,3,0,0
2824,1,2,4,4,1,1,0,2,0,0
2825,0,2,2,2,1,0,0,3,0,0
2826,1,0,5,3,2,2,0,3,0,0
2827,2,3,3,0,0,2,0,3,0,0
2828,1,2,5,3,1,2,0,2,0,0
2829,2,2,4,3,0,1,1,2,0,0
2830,1,0,2,5,2,0,1,1,0,0
2831,0,0,4,1,1,0,1,3,0,0
2832,0,3,0,5,1,1,0,3,1,0
2833,0,2,0,2,2,0,1,3,1,0
2834,0,2,0,0,2,2,1,3,1,0
2835,2,2,2,4,0,1,1,2,0,0
2836,1,3,4,1,2,2,0,3,0,0
2837,1,3,4,1,2,0,0,2,0,0
2838,0,0,1,4,0,2,1,3,0,0
2839,1,0,3,3,0,2,1,3,0,1
2840,2,1,0,3,2,0,0,3,0,1
2841,2,2,0,0,2,2,0,2,0,0
2842,0,0,4,1,2,0,0,2,0,0
2843,0,0,4,4,2,1,0,3,0,0
2844,0,0,5,1,1,0,1,3,0,0
2845,2,3,4,2,1,2,1,3,1,0
2846,0,0,4,2,2,0,1,2,0,1
2847,2,0,5,0,2,1,1,3,0,0
2848,1,3,5,1,0,1,0,3,0,0
2849,0,0,2,2,2,2,0,2,0,0
2850,2,2,4,3,1,2,0,2,0,0
2851,0,1,4,3,0,0,1,3,0,0
2852,2,0,4,3,0,1,1,3,1,0
2853,0,3,2,2,1,1,1,3,1,0
2854,0,0,5,5,2,0,1,2,0,0
2855,2,1,3,3,1,0,1,3,1,0
2856,1,3,4,2,1,1,1,3,0,0
2857,1,0,5,1,1,0,1,3,0,0
2858,2,3,1,5,0,1,1,3,0,0
2859,0,3,1,3,0,1,1,2,0,0
2860,1,3,4,3,1,2,0,3,0,0
2861,0,1,3,0,1,1,0,3,1,0
2862,0,2,3,2,0,2,1,3,0,0
2863,2,2,0,4,0,1,0,3,0,0
2864,0,2,4,5,2,1,1,3,0,0
2865,1,1,1,0,1,2,0,3,0,0
2866,1,0,1,2,1,2,0,2,0,0
2867,0,0,5,0,0,2,1,3,0,0
2868,2,0,5,3,2,1,1,3,0,0
2869,1,3,1,2,2,0,1,3,0,0
2870,0,3,1,0,1,2,0,3,0,1
2871,0,0,4,3,0,1,0,1,0,0
2872,0,3,5,4,1,2,1,3,0,1
2873,2,1,1,5,1,1,1,3,1,0
2874,1,2,4,4,2,0,0,3,1,1
2875,0,0,2,5,2,2,1,3,0,0
2876,1,3,5,1,1,0,1,3,1,0
2877,1,3,1,4,0,1,1,3,0,0
2878,2,2,1,1,0,0,0,3,0,0
2879,2,3,1,1,1,2,0,3,0,0
2880,2,3,2,3,2,0,1,3,0,0
2881,0,2,4,0,0,2,0,3,0,1
2882,2,3,3,2,2,0,0,3,0,1
2883,1,1,5,2,0,0,0,3,1,0
2884,1,0,5,5,2,0,0,3,0,0
2885,1,1,3,1,2,2,0,3,1,0
2886,2,0,0,2,0,0,0,2,0,0
2887,0,2,0,1,1,2,0,3,0,0
2888,1,0,1,2,0,0,0,2,0,0
2889,1,1,5,4,2,0,1,2,0,0
2890,2,3,4,2,2,2,1,1,0,1
2891,0,0,1,0,0,0,1,3,0,0
2892,1,0,5,2,0,1,1,3,0,0
2893,1,3,2,2,1,0,1,3,0,0
2894,0,1,1,3,0,0,0,2,0,1
2895,1,1,4,5,2,2,0,3,0,0
2896,1,1,4,3,1,0,0,3,0,0
2897,1,3,4,0,2,1,1,1,0,1
2898,1,0,3,4,2,0,1,3,0,0
2899,1,3,2,2,1,0,1,3,0,0
2900,0,1,5,5,1,1,0,2,0,0
2901,2,2,0,1,2,2,1,3,0,0
2902,2,3,5,2,2,1,1,3,0,0
2903,0,3,4,3,2,0,1,3,1,0
2904,1,2,1,2,0,2,1,3,1,1
2905,2,2,4,5,2,0,1,2,0,1
2906,1,2,3,3,0,2,1,3,0,0
2907,1,2,3,1,1,2,1,3,0,0
2908,2,1,5,0,2,0,0,3,1,0
2909,0,2,5,4,2,0,1,2,0,1
2910,0,1,1,4,2,1,0,3,0,0
2911,2,2,3,3,2,1,0,3,0,0
2912,1,3,5,5,2,1,1,1,0,0
2913,0,1,3,3,1,2,1,2,0,0
2914,2,1,5,3,2,0,1,3,0,0
2915,0,2,1,2,2,2,1,3,0,0
2916,1,0,3,5,1,2,0,2,0,0
2917,2,2,4,4,0,2,1,3,1,0
2918,1,0,2,5,0,2,1,2,0,0
2919,1,0,3,0,2,0,0,3,0,1
2920,1,1,0,0,2,2,0,3,0,0
2921,1,0,2,4,1,1,1,1,0,0
2922,2,0,5,4,2,0,0,3,0,0
2923,2,1,1,2,0,2,0,2,0,0
2924,2,3,4,2,2,1,0,3,0,0
2925,1,1,5,2,2,2,1,2,0,0
2926,1,3,5,4,0,0,0,3,1,0
2927,2,2,3,3,1,2,1,3,1,1
2928,1,3,5,3,1,0,0,3,0,0
2929,1,3,5,3,1,0,1,3,0,0
2930,2,1,3,5,2,0,0,3,1,1
2931,0,3,0,5,0,2,0,3,0,0
2932,2,2,1,0,2,0,0,3,0,0
2933,1,2,3,2,0,0,1,3,0,1
2934,1,3,3,5,1,0,1,3,0,0
2935,1,1,4,1,0,2,0,2,0,0
2936,2,0,5,2,1,2,0,3,0,0
2937,1,2,3,2,0,2,0,2,0,0
2938,1,1,5,5,1,2,1,3,0,0
2939,0,0,4,0,0,0,0,3,0,1
2940,2,0,5,0,2,0,0,3,0,0
2941,1,1,4,1,0,1,0,2,0,0
2942,2,2,5,5,1,2,1,3,1,0
2943,0,3,2,0,0,0,0,3,1,0
2944,0,3,0,2,0,2,0,3,0,0
2945,0,3,4,3,2,1,0,3,1,1
2946,2,1,0,0,2,0,1,3,0,0
2947,0,3,5,0,2,2,0,3,1,0
2948,2,1,5,1,1,1,0,1,0,0
2949,0,3,4,2,1,2,1,3,0,0
2950,1,1,4,1,0,2,1,3,1,0
2951,1,0,0,2,2,1,0,2,0,0
2952,2,2,3,5,0,1,0,3,0,0
2953,0,0,5,3,0,0,1,3,0,0
2954,2,1,3,0,0,1,1,3,1,0
2955,0,2,2,3,2,0,0,3,0,0
2956,2,3,1,3,1,1,0,3,0,0
2957,0,3,1,4,0,0,1,3,1,0
2958,2,3,3,0,0,1,0,3,0,0
2959,2,2,0,4,0,0,0,3,0,0
2960,2,0,0,2,1,2,1,3,1,0
2961,1,2,4,3,0,0,1,3,0,0
2962,0,1,4,3,1,0,1,3,1,0
2963,0,1,5,0,1,2,0,3,1,0
2964,0,3,1,0,2,0,1,3,0,0
2965,0,2,3,0,0,1,0,3,1,0
2966,0,0,4,4,0,0,0,2,0,1
2967,1,1,2,0,0,1,0,3,0,0
2968,2,1,3,3,1,1,0,3,0,0
2969,1,1,4,2,2,1,0,3,0,1
2970,0,0,5,5,1,2,0,2,0,0
2971,0,1,2,4,2,0,0,3,1,1
2972,2,3,3,3,0,2,0,1,0,1
2973,2,2,4,2,2,1,0,3,0,1
2974,2,0,1,5,1,0,0,1,0,0
2975,2,2,0,4,2,0,1,2,0,0
2976,2,3,1,5,2,2,0,3,0,0
2977,0,0,2,3,0,0,0,3,1,0
2978,2,3,4,0,0,1,1,2,0,0
2979,1,2,2,1,2,1,1,3,0,0
2980,0,2,0,2,2,2,0,2,0,0
2981,1,0,4,1,0,0,1,3,0,0
2982,2,0,4,0,2,0,1,3,0,0
2983,2,2,1,4,0,2,0,3,0,0
2984,1,2,4,0,1,1,0,3,0,0
2985,2,3,3,5,0,1,0,2,0,0
2986,2,0,2,1,2,0,1,2,0,1
2987,1,2,3,4,2,2,1,3,0,0
2988,0,2,1,3,2,1,1,2,0,0
2989,0,3,0,1,2,2,0,3,0,1
2990,1,2,4,5,2,2,0,2,0,0
2991,1,1,4,2,2,2,1,3,0,0
2992,0,1,1,1,0,2,0,3,0,0
2993,1,0,0,0,0,0,1,3,0,0
2994,0,1,2,1,2,2,0,3,0,0
2995,2,2,1,1,2,1,0,3,1,1
2996,1,3,3,2,0,1,0,3,1,0
2997,2,3,5,0,0,1,1,3,0,0
2998,0,2,5,4,1,1,1,3,0,0
2999,2,2,0,5,1,1,0,3,1,0
3000,0,0,2,2,0,2,0,2,0,0
3001,0,3,2,3,1,0,1,3,0,0
3002,1,1,5,4,1,1,1,3,0,0
3003,0,1,1,1,1,2,0,2,0,0
3004,2,0,3,5,1,0,0,3,0,0
3005,0,3,2,1,1,2,1,3,0,0
3006,0,0,5,1,2,1,0,2,0,0
3007,1,3,4,2,2,0,0,3,0,0
3008,1,0,5,4,2,0,0,3,0,0
3009,0,1,3,1,0,0,1,3,1,0
3010,0,2,4,2,0,0,0,1,0,0
3011,2,2,2,2,2,0,0,2,0,0
3012,1,1,5,1,2,0,1,3,0,0
3013,1,0,0,2,2,0,0,3,1,0
3014,2,0,3,5,0,1,1,3,0,0
3015,1,3,5,3,2,0,0,3,0,0
3016,2,0,1,1,1,1,0,1,0,0
3017,0,3,0,4,2,1,0,2,0,0
3018,0,2,5,5,0,2,0,3,0,0
3019,1,1,1,3,2,2,1,2,0,0
3020,0,3,1,2,0,2,0,3,0,0
3021,1,1,3,5,0,0,0,3,1,0
3022,0,1,4,3,0,0,1,3,0,0
3023,0,2,0,5,1,1,0,3,1,0
3024,0,2,0,3,0,0,0,3,0,0
3025,1,3,2,5,1,2,1,3,0,0
3026,0,3,2,4,1,2,1,3,0,0
3027,2,1,2,2,0,1,0,3,0,0
3028,0,0,1,4,0,0,0,3,0,0
3029,0,3,2,2,0,1,0,2,0,0
3030,0,3,1,3,1,2,0,3,0,0
3031,1,2,3,2,2,0,0,3,1,0
3032,0,0,4,0,1,1,0,3,0,0
3033,0,1,5,5,1,0,0,3,0,0
3034,0,3,0,1,2,2,0,2,0,1
3035,2,0,4,0,0,2,0,3,0,0
3036,2,0,2,2,0,2,0,3,0,0
3037,2,1,2,2,2,0,1,3,1,0
3038,0,3,5,1,2,0,1,1,0,0
3039,2,1,2,5,2,2,0,3,1,0
3040,0,3,1,3,0,2,0,3,0,0
3041,2,2,5,0,1,2,1,2,0,1
3042,1,1,1,2,1,0,0,3,1,0
3043,0,1,4,0,1,0,1,3,0,0
3044,2,1,3,2,0,0,1,2,0,0
3045,1,0,4,2,1,1,0,2,0,0
3046,2,1,0,4,0,2,1,3,1,0
3047,1,0,0,3,2,1,1,3,0,1
3048,2,0,5,5,0,1,0,3,1,0
3049,2,1,2,0,0,0,0,3,0,0
3050,0,3,4,5,1,0,0,3,1,0
3051,1,3,2,4,1,1,0,3,0,1
3052,0,1,4,1,1,0,0,3,0,0
3053,2,2,5,0,2,1,1,3,0,0
3054,1,0,4,4,0,1,0,3,0,0
3055,2,2,3,5,2,0,1,3,0,1
3056,0,2,0,3,1,1,0,3,1,0
3057,0,2,0,2,0,0,1,3,0,0
3058,2,3,3,5,1,1,1,1,0,0
3059,2,3,2,1,1,2,0,3,1,0
3060,2,0,3,0,0,1,0,3,0,0
3061,0,3,3,0,0,2,0,3,0,1
3062,2,1,1,1,2,0,0,2,0,0
3063,0,1,1,3,1,0,0,3,1,0
3064,2,0,1,1,0,0,1,3,0,0
3065,2,3,3,4,1,0,1,3,0,0
3066,1,0,3,3,2,2,0,3,1,0
3067,1,2,2,4,1,1,1,3,1,0
3068,1,1,3,4,2,2,0,3,0,0
3069,1,1,3,1,2,1,1,3,1,0
3070,1,1,4,2,1,0,0,3,1,0
3071,2,3,0,5,1,0,1,3,0,0
3072,2,1,2,4,0,2,0,3,0,0
3073,2,2,0,2,0,0,1,3,1,0
3074,2,3,1,2,2,0,1,3,0,0
3075,0,1,4,4,1,1,0,3,0,1
3076,0,2,1,4,2,0,0,3,0,0
3077,1,0,1,5,0,0,0,3,0,0
3078,0,1,3,1,2,1,0,3,1,0
3079,1,0,0,1,2,2,0,3,0,0
3080,1,1,2,4,1,0,1,3,0,0
3081,0,3,3,4,2,0,0,2,0,0
3082,1,0,5,0,0,0,0,1,0,0
3083,2,2,1,1,1,1,1,2,0,0
3084,2,1,4,0,2,1,0,3,0,0
3085,1,2,5,4,0,0,1,2,0,0
3086,1,3,3,1,1,2,1,3,0,0
3087,2,1,4,4,1,1,1,1,0,0
3088,0,3,1,5,2,1,0,3,0,0
3089,2,2,3,3,0,2,0,3,1,1
3090,2,3,2,0,2,2,1,3,0,1
3091,1,3,3,3,1,0,1,3,0,0
3092,0,1,4,5,0,2,1,1,0,0
3093,0,0,5,0,1,1,0,3,0,0
3094,0,1,0,3,2,1,0,3,0,0
3095,1,2,3,1,2,2,1,3,0,1
3096,1,0,0,3,1,1,0,3,0,0
3097,0,1,3,1,2,2,1,3,1,0
3098,2,0,3,2,2,2,0,2,0,0
3099,2,3,4,4,2,1,1,3,1,0
3100,2,0,3,0,2,0,0,3,0,0
3101,2,3,5,2,2,2,1,2,0,0
3102,1,0,2,5,1,1,0,3,1,0
3103,1,3,2,0,0,1,1,3,0,0
3104,0,1,2,1,2,2,1,3,1,1
3105,0,0,4,3,0,0,1,3,1,0
3106,1,1,3,5,2,2,1,3,0,0
3107,0,3,3,0,2,2,0,2,0,0
3108,2,1,5,0,2,2,1,2,0,0
3109,0,2,4,0,1,0,0,3,0,0
3110,0,2,4,4,1,0,1,3,0,1
3111,1,3,1,4,2,2,1,3,0,1
3112,2,1,4,2,0,0,0,3,0,0
3113,0,1,2,4,0,0,1,3,0,0
3114,1,0,1,1,1,2,0,3,0,0
3115,0,3,5,1,1,2,0,3,0,0
3116,1,1,1,1,0,1,1,3,1,0
3117,2,0,0,0,0,1,1,2,0,1
3118,0,1,2,1,0,0,0,3,0,0
3119,2,1,2,5,0,1,1,3,0,0
3120,1,2,0,1,0,0,0,3,0,0
3121,0,1,2,1,2,2,0,3,1,0
3122,0,3,1,2,1,0,1,3,0,0
3123,0,3,5,4,0,0,0,3,0,0
3124,2,0,3,1,1,0,0,3,0,0
3125,0,3,4,2,1,2,0,2,0,1
3126,2,2,3,2,1,1,1,2,0,0
3127,1,1,4,3,2,1,1,3,0,0
3128,0,1,0,2,1,0,0,3,0,0
3129,1,1,0,0,2,1,1,3,1,0
3130,0,3,4,2,2,0,1,2,0,0
3131,2,3,2,2,2,1,1,3,0,0
3132,1,1,0,2,0,0,1,3,1,0
3133,0,3,3,2,2,2,0,3,0,0
3134,0,3,2,4,2,2,1,3,0,0
3135,2,1,0,4,1,0,0,3,1,0
3136,1,1,1,0,0,0,0,3,0,0
3137,1,0,4,3,1,0,0,2,0,0
3138,0,2,2,0,2,0,0,3,1,0
3139,1,1,0,1,2,1,0,1,0,0
3140,0,1,2,0,2,1,1,3,0,0
3141,1,1,5,3,1,2,0,3,0,0
3142,1,2,2,1,1,1,0,2,0,0
3143,0,1,3,0,2,0,1,3,0,1
3144,1,1,3,5,2,1,1,3,0,0
3145,1,3,0,3,2,1,1,3,0,0
3146,2,2,4,2,1,0,0,1,0,0
3147,0,3,4,2,2,1,1,2,0,0
3148,2,0,4,5,1,2,0,2,0,0
3149,2,2,1,5,0,1,1,3,1,0
3150,0,1,4,5,1,2,0,3,1,0
3151,2,3,3,5,0,1,0,3,0,0
3152,1,2,3,4,2,0,1,3,0,0
3153,1,2,0,1,0,1,1,3,1,0
3154,0,2,1,0,0,1,1,3,0,0
3155,2,2,5,2,1,1,1,3,0,1
3156,1,2,4,4,2,1,1,2,0,0
3157,1,2,2,2,0,1,0,3,0,0
3158,2,2,4,4,2,0,0,3,1,0
3159,0,2,0,1,0,0,0,2,0,0
3160,2,1,5,4,2,0,1,3,0,0
3161,0,2,4,2,2,2,0,3,0,0
3162,0,2,4,5,2,1,0,3,1,0
3163,0,1,4,3,0,1,1,2,0,1
3164,1,0,5,5,1,2,1,3,1,0
3165,2,1,0,4,2,1,1,2,0,0
3166,2,1,3,4,1,0,0,3,1,0
3167,2,2,2,5,0,0,0,2,0,0
3168,1,3,1,3,0,0,1,3,0,1
3169,1,2,5,0,1,1,1,3,0,0
3170,1,1,5,5,1,2,0,3,1,0
3171,1,0,4,4,0,1,0,2,0,0
3172,1,0,0,0,0,0,1,2,0,1
3173,1,1,0,5,0,1,0,3,1,1
3174,0,1,5,2,2,2,1,3,0,0
3175,0,1,5,5,2,1,1,3,0,0
3176,0,3,3,4,2,0,0,3,0,1
3177,1,3,4,0,1,0,1,3,1,1
3178,2,1,2,0,2,0,1,2,0,0
3179,2,0,5,2,0,2,1,3,0,0
3180,2,2,1,2,1,0,1,3,1,0
3181,1,1,3,2,1,1,1,3,1,0
3182,2,3,4,1,0,1,1,3,1,0
3183,0,0,0,0,2,1,1,2,0,0
3184,0,3,3,1,2,2,1,3,0,1
3185,0,2,1,1,0,1,0,3,0,0
3186,2,0,3,2,1,2,0,3,1,0
3187,0,3,0,0,2,2,0,3,0,0
3188,2,2,3,2,0,2,0,3,0,0
3189,2,3,1,2,1,0,0,3,0,0
3190,0,2,1,1,2,2,1,3,1,0
3191,0,3,3,2,2,0,1,2,0,0
3192,0,1,0,3,1,2,0,3,0,0
3193,2,3,1,3,2,0,1,3,0,1
3194,2,1,0,5,1,1,1,3,1,0
3195,0,2,2,2,1,0,1,3,1,0
3196,2,3,4,3,2,1,0,2,0,0
3197,1,3,3,0,2,1,1,2,0,0
3198,1,3,4,3,2,1,0,3,0,0
3199,0,0,0,5,2,0,1,3,0,1
3200,0,3,5,2,2,1,0,2,0,1
3201,1,3,3,0,2,2,0,1,0,0
3202,1,1,2,3,2,1,1,2,0,1
3203,2,1,2,3,2,2,0,1,0,0
3204,1,0,5,5,0,1,0,3,0,0
