user_id,uf_1,uf_2,uf_3,uf_4,uf_5,uf_6,uf_7,uf_8
1730,CAT_12,CAT_11,CAT_09,PT_Z,PT_Y,-0.086,0.104,0.84
1731,CAT_12,CAT_15,CAT_05,PT_Z,PT_Y,-1.039,0.022,0.71
1732,CAT_19,CAT_15,CAT_18,PT_V,PT_Y,-1.634,-0.8,-1.2
1733,CAT_11,CAT_01,CAT_16,PT_Z,PT_Y,-1.463,-1.646,0.063
1734,CAT_06,CAT_05,CAT_00,PT_W,PT_Y,-1.243,0.044,0.111
1735,CAT_12,CAT_03,CAT_04,PT_Z,PT_X,0.698,0.964,-0.966
1736,CAT_00,CAT_10,CAT_08,PT_W,PT_W,2.823,1.567,-1.304
1737,CAT_06,CAT_10,CAT_11,PT_W,PT_W,-0.98,0.17,-0.633
1738,CAT_11,CAT_15,CAT_17,PT_W,PT_X,0.421,-0.578,0.885
1739,CAT_04,CAT_18,CAT_12,PT_V,PT_X,-0.261,0.832,-0.766
1740,CAT_02,CAT_18,CAT_12,PT_Z,PT_Z,1.042,-0.606,2.093
1741,CAT_05,CAT_17,CAT_04,PT_V,PT_X,1.06,-0.206,1.272
1742,CAT_03,CAT_15,CAT_16,PT_W,PT_X,-1.229,0.326,-0.201
1743,CAT_11,CAT_03,CAT_18,PT_Z,PT_W,-2.38,0.693,-1.099
1744,CAT_00,CAT_14,CAT_10,PT_Z,PT_W,0.678,0.581,-0.497
1745,CAT_07,CAT_00,CAT_17,PT_V,PT_X,-0.299,0.598,1.042
1746,CAT_19,CAT_15,CAT_07,PT_V,PT_V,0.472,-0.294,-0.289
1747,CAT_00,CAT_12,CAT_14,PT_V,PT_Y,0.132,1.577,0.676
1748,CAT_10,CAT_04,CAT_07,PT_W,PT_W,-1.33,-0.059,1.327
1749,CAT_12,CAT_09,CAT_05,PT_W,PT_V,0.624,1.041,-1.852
1750,CAT_11,CAT_10,CAT_08,PT_W,PT_V,-1.123,-1.37,-0.465
1751,CAT_10,CAT_03,CAT_01,PT_W,PT_Y,0.882,-1.021,1.544
1752,CAT_04,CAT_11,CAT_17,PT_V,PT_V,0.842,0.633,-0.925
1753,CAT_17,CAT_12,CAT_02,PT_W,PT_V,-1.903,0.716,-0.321
1754,CAT_06,CAT_07,CAT_01,PT_Z,PT_X,0.935,-1.129,1.2
1755,CAT_04,CAT_05,CAT_09,PT_V,PT_V,0.618,-0.936,0.707
1756,CAT_07,CAT_14,CAT_00,PT_W,PT_X,0.047,0.008,-0.104
1757,CAT_04,CAT_09,CAT_07,PT_V,PT_Y,-0.952,0.901,0.255
1758,CAT_12,CAT_04,CAT_05,PT_W,PT_V,-0.838,-3.252,0.971
1760,CAT_11,CAT_04,CAT_01,PT_V,PT_V,-1.891,0.785,-2.736
1761,CAT_16,CAT_00,CAT_03,PT_V,PT_V,0.811,1.173,0.534
1762,CAT_17,CAT_09,CAT_19,PT_W,PT_Y,0.316,0.995,1.132
1763,CAT_12,CAT_02,CAT_19,PT_W,PT_W,1.659,1.214,1.206
1764,CAT_19,CAT_09,CAT_00,PT_W,PT_X,-0.901,-0.009,-0.667
1765,CAT_00,CAT_03,CAT_18,PT_Z,PT_Y,0.837,-0.459,1.024
1767,CAT_18,CAT_09,CAT_06,PT_W,PT_Y,0.415,-0.117,-1.581
1768,CAT_14,CAT_11,CAT_13,PT_V,PT_V,-0.175,0.295,-0.288
1769,CAT_06,CAT_15,CAT_12,PT_W,PT_Y,0.452,0.24,-0.354
1770,CAT_01,CAT_09,CAT_14,PT_Z,PT_Z,1.584,0.525,2.4
1771,CAT_18,CAT_09,CAT_17,PT_V,PT_X,-1.223,0.241,-0.266
1772,CAT_18,CAT_14,CAT_12,PT_W,PT_X,0.906,-0.553,0.15
1773,CAT_10,CAT_09,CAT_04,PT_W,PT_Y,1.782,-0.36,1.906
1774,CAT_07,CAT_13,CAT_19,PT_V,PT_V,-1.793,-0.357,-0.688
1775,CAT_19,CAT_14,CAT_03,PT_Z,PT_Y,-0.201,0.056,-1.275
1776,CAT_09,CAT_15,CAT_10,PT_Z,PT_V,1.207,0.178,-0.45
1777,CAT_13,CAT_19,CAT_01,PT_Z,PT_V,0.122,0.839,-0.162
1779,CAT_10,CAT_03,CAT_04,PT_W,PT_X,0.048,-0.606,1.534
1780,CAT_19,CAT_09,CAT_11,PT_V,PT_V,-0.121,-1.56,-0.406
1781,CAT_09,CAT_01,CAT_14,PT_W,PT_Y,0.95,-0.008,-0.488
1782,CAT_01,CAT_00,CAT_05,PT_Z,PT_V,-0.994,0.051,0.108
1783,CAT_10,CAT_01,CAT_16,PT_Z,PT_X,-0.238,0.366,1.15
1784,CAT_17,CAT_13,CAT_06,PT_Z,PT_Z,0.706,0.607,-0.997
1785,CAT_17,CAT_12,CAT_00,PT_V,PT_V,0.915,-0.222,-0.572
1786,CAT_10,CAT_02,CAT_01,PT_Z,PT_Y,-2.523,-3.46,1.162
1787,CAT_00,CAT_04,CAT_11,PT_V,PT_X,0.164,-2.274,0.21
1788,CAT_13,CAT_17,CAT_08,PT_V,PT_Y,0.037,-0.99,-0.12
1789,CAT_14,CAT_10,CAT_03,PT_Z,PT_X,-0.135,1.234,1.436
1790,CAT_17,CAT_12,CAT_07,PT_V,PT_X,1.233,-0.44,-1.08
1791,CAT_02,CAT_18,CAT_19,PT_V,PT_V,-0.207,2.704,-0.403
1792,CAT_03,CAT_10,CAT_13,PT_W,PT_Y,0.741,0.46,-0.771
1793,CAT_17,CAT_09,CAT_19,PT_Z,PT_X,0.491,-0.016,0.863
1794,CAT_09,CAT_02,CAT_05,PT_Z,PT_X,1.697,2.136,1.406
1795,CAT_14,CAT_10,CAT_09,PT_Z,PT_Z,1.297,0.321,0.402
1796,CAT_05,CAT_15,CAT_04,PT_Z,PT_V,2.081,-0.995,0.217
1797,CAT_09,CAT_12,CAT_15,PT_V,PT_V,-1.03,0.223,-1.522
1802,CAT_14,CAT_10,CAT_18,PT_W,PT_Y,1.091,0.725,-0.804
1803,CAT_17,CAT_02,CAT_11,PT_W,PT_V,-0.743,-1.629,-2.69
1804,CAT_18,CAT_19,CAT_00,PT_Z,PT_W,0.017,0.42,1.187
1806,CAT_09,CAT_07,CAT_15,PT_Z,PT_W,0.312,0.639,0.278
1807,CAT_16,CAT_08,CAT_03,PT_V,PT_V,-0.182,-2.813,0.002
1808,CAT_11,CAT_04,CAT_19,PT_W,PT_V,2.157,-0.656,-0.647
1809,CAT_14,CAT_13,CAT_15,PT_V,PT_X,0.223,0.732,-1.473
1810,CAT_19,CAT_12,CAT_08,PT_Z,PT_X,-0.822,1.114,0.112
1811,CAT_11,CAT_06,CAT_07,PT_W,PT_W,0.914,0.011,1.273
1812,CAT_19,CAT_11,CAT_10,PT_Z,PT_W,2.32,0.707,0.68
1813,CAT_07,CAT_15,CAT_13,PT_V,PT_X,-1.071,0.568,-0.116
1814,CAT_01,CAT_03,CAT_12,PT_W,PT_V,-0.546,0.74,0.18
1815,CAT_03,CAT_08,CAT_14,PT_V,PT_V,-2.502,-0.587,1.613
1816,CAT_06,CAT_09,CAT_01,PT_W,PT_Y,-1.277,-0.802,-1.566
1817,CAT_12,CAT_03,CAT_19,PT_Z,PT_V,-0.578,1.812,-0.918
1818,CAT_17,CAT_07,CAT_15,PT_W,PT_W,-1.403,-0.209,0.618
1819,CAT_16,CAT_12,CAT_07,PT_W,PT_Y,1.995,1.011,0.262
1820,CAT_11,CAT_13,CAT_16,PT_W,PT_W,0.698,0.17,-1.863
1821,CAT_17,CAT_07,CAT_10,PT_V,PT_Y,-1.051,-2.53,-1.381
1822,CAT_17,CAT_18,CAT_10,PT_W,PT_X,-1.337,-0.346,0.286
1823,CAT_09,CAT_18,CAT_00,PT_Z,PT_W,-0.723,-0.183,-0.55
1824,CAT_03,CAT_09,CAT_15,PT_V,PT_Y,1.271,-0.743,-0.08
1825,CAT_13,CAT_09,CAT_10,PT_Z,PT_Z,0.185,-1.466,-1.454
1827,CAT_01,CAT_04,CAT_05,PT_Z,PT_Y,0.583,-0.275,0.772
1828,CAT_09,CAT_10,CAT_08,PT_V,PT_Y,-0.661,0.327,-0.874
1829,CAT_18,CAT_03,CAT_02,PT_W,PT_X,1.382,-0.766,-0.336
1830,CAT_00,CAT_08,CAT_07,PT_V,PT_Y,0.45,-0.5,0.936
1831,CAT_03,CAT_12,CAT_04,PT_V,PT_Y,-0.222,-0.836,-1.971
1832,CAT_13,CAT_00,CAT_14,PT_V,PT_X,0.975,-0.33,-0.193
1833,CAT_09,CAT_12,CAT_18,PT_Z,PT_W,0.019,0.235,1.392
1834,CAT_04,CAT_07,CAT_05,PT_W,PT_V,1.213,2.081,-0.709
1835,CAT_04,CAT_08,CAT_03,PT_Z,PT_W,0.115,-0.143,-0.439
1836,CAT_14,CAT_03,CAT_13,PT_Z,PT_W,-0.544,-0.461,-0.926
1837,CAT_07,CAT_08,CAT_02,PT_V,PT_X,-0.184,0.783,-0.228
1838,CAT_10,CAT_01,CAT_08,PT_Z,PT_X,-0.026,0.806,2.442
1839,CAT_11,CAT_05,CAT_00,PT_Z,PT_Y,1.494,-0.099,0.293
1840,CAT_17,CAT_15,CAT_18,PT_W,PT_W,0.339,0.305,-0.374
1841,CAT_02,CAT_12,CAT_17,PT_Z,PT_Y,0.366,-0.112,-1.144
1842,CAT_09,CAT_14,CAT_11,PT_Z,PT_Z,0.308,-1.291,2.088
1844,CAT_15,CAT_14,CAT_12,PT_W,PT_X,-0.059,-1.475,-1.546
1845,CAT_06,CAT_12,CAT_01,PT_Z,PT_X,1.291,0.698,1.292
1846,CAT_05,CAT_15,CAT_03,PT_W,PT_V,-1.096,-0.653,0.05
1847,CAT_11,CAT_12,CAT_15,PT_W,PT_W,-0.526,-0.977,0.746
1848,CAT_13,CAT_02,CAT_06,PT_W,PT_V,0.385,-0.604,0.333
1849,CAT_07,CAT_04,CAT_14,PT_Z,PT_W,-1.022,-0.902,-0.78
1851,CAT_17,CAT_18,CAT_13,PT_V,PT_V,-0.401,-0.549,-1.017
1852,CAT_14,CAT_04,CAT_07,PT_W,PT_X,1.816,-0.867,0.823
1854,CAT_14,CAT_07,CAT_00,PT_W,PT_W,1.225,-1.292,-0.622
1855,CAT_15,CAT_18,CAT_09,PT_W,PT_V,1.839,-0.5,1.495
1856,CAT_01,CAT_09,CAT_12,PT_V,PT_V,-0.46,0.206,-0.935
1857,CAT_08,CAT_00,CAT_01,PT_Z,PT_V,-0.477,0.032,-0.039
1858,CAT_12,CAT_13,CAT_08,PT_W,PT_X,0.753,0.822,-0.285
1859,CAT_01,CAT_08,CAT_18,PT_W,PT_W,-0.584,-0.247,0.042
1861,CAT_02,CAT_07,CAT_11,PT_W,PT_V,-1.159,-1.213,0.63
1862,CAT_12,CAT_05,CAT_09,PT_Z,PT_Y,-1.657,-1.393,0.241
1863,CAT_18,CAT_03,CAT_16,PT_W,PT_X,-1.467,0.148,-0.833
1864,CAT_08,CAT_11,CAT_00,PT_Z,PT_Z,0.774,2.422,1.188
1865,CAT_16,CAT_18,CAT_11,PT_Z,PT_X,2.261,-0.336,0.235
1866,CAT_10,CAT_07,CAT_16,PT_V,PT_Y,0.086,0.593,1.318
1868,CAT_11,CAT_17,CAT_05,PT_W,PT_V,0.058,1.187,0.945
1869,CAT_05,CAT_02,CAT_14,PT_W,PT_X,-0.272,0.476,1.286
1870,CAT_13,CAT_11,CAT_06,PT_V,PT_V,-0.788,1.036,-0.783
1871,CAT_09,CAT_17,CAT_12,PT_V,PT_Y,-0.906,-0.23,0.147
1872,CAT_02,CAT_09,CAT_18,PT_W,PT_Y,1.455,0.534,-1.741
1873,CAT_18,CAT_06,CAT_03,PT_Z,PT_V,0.839,0.16,-0.232
1874,CAT_09,CAT_11,CAT_04,PT_Z,PT_Y,-1.161,-0.419,0.27
1875,CAT_05,CAT_11,CAT_06,PT_W,PT_W,1.386,1.255,0.08
1876,CAT_13,CAT_19,CAT_04,PT_W,PT_Y,-0.964,0.398,-1.05
1877,CAT_14,CAT_16,CAT_10,PT_W,PT_X,0.035,-0.314,-1.94
1878,CAT_17,CAT_06,CAT_15,PT_W,PT_Y,2.633,1.082,-0.351
1879,CAT_17,CAT_19,CAT_04,PT_Z,PT_V,1.636,0.462,0.945
1880,CAT_09,CAT_17,CAT_01,PT_W,PT_W,-0.633,-0.341,0.005
1881,CAT_16,CAT_07,CAT_06,PT_V,PT_X,0.36,-2.17,-1.033
1882,CAT_13,CAT_14,CAT_07,PT_W,PT_X,-2.071,1.05,0.365
1883,CAT_15,CAT_08,CAT_12,PT_W,PT_Y,-0.587,-0.233,0.176
1884,CAT_02,CAT_05,CAT_09,PT_W,PT_Y,-0.438,-0.058,-2.485
1885,CAT_05,CAT_19,CAT_14,PT_V,PT_V,-1.588,0.043,1.447
1887,CAT_19,CAT_16,CAT_06,PT_V,PT_X,-0.168,-0.288,0.43
1888,CAT_06,CAT_07,CAT_17,PT_W,PT_Y,0.441,0.382,0.271
1889,CAT_10,CAT_15,CAT_12,PT_V,PT_V,0.277,-0.037,-0.421
1890,CAT_19,CAT_09,CAT_11,PT_V,PT_Y,-1.679,0.137,-0.164
1892,CAT_15,CAT_07,CAT_03,PT_Z,PT_V,1.611,-3.019,-0.731
1893,CAT_19,CAT_10,CAT_04,PT_V,PT_V,-2.179,-0.056,-0.592
1894,CAT_12,CAT_17,CAT_07,PT_Z,PT_Z,1.747,0.613,1.109
1895,CAT_19,CAT_04,CAT_00,PT_W,PT_W,-1.548,1.235,-0.517
1896,CAT_15,CAT_18,CAT_02,PT_Z,PT_W,-0.024,-1.045,0.849
1898,CAT_14,CAT_16,CAT_02,PT_W,PT_Y,0.734,3.038,-0.94
1899,CAT_07,CAT_13,CAT_01,PT_V,PT_V,-0.461,-1.208,1.491
1900,CAT_09,CAT_08,CAT_13,PT_V,PT_X,0.223,0.596,2.191
1901,CAT_08,CAT_17,CAT_02,PT_Z,PT_Z,0.888,-0.997,0.028
1902,CAT_08,CAT_10,CAT_14,PT_Z,PT_V,0.319,0.382,1.471
1903,CAT_10,CAT_15,CAT_14,PT_Z,PT_Y,-0.649,0.649,-1.476
1904,CAT_11,CAT_04,CAT_19,PT_Z,PT_X,-0.524,-0.021,0.978
1905,CAT_06,CAT_11,CAT_12,PT_Z,PT_V,0.247,-0.271,0.427
1906,CAT_15,CAT_17,CAT_02,PT_V,PT_X,-1.333,0.347,-1.072
1907,CAT_13,CAT_19,CAT_06,PT_Z,PT_X,0.076,-0.871,1.568
1908,CAT_11,CAT_02,CAT_17,PT_Z,PT_Y,-1.633,-1.351,-0.22
1909,CAT_11,CAT_14,CAT_08,PT_Z,PT_W,0.783,0.78,0.799
1910,CAT_01,CAT_08,CAT_09,PT_W,PT_W,0.08,1.705,0.211
1911,CAT_12,CAT_09,CAT_06,PT_Z,PT_W,-0.658,1.437,-0.1
1912,CAT_17,CAT_07,CAT_16,PT_W,PT_W,0.208,-0.905,0.807
1913,CAT_12,CAT_02,CAT_08,PT_V,PT_X,-0.858,-1.163,-0.21
1914,CAT_16,CAT_10,CAT_01,PT_V,PT_X,-0.679,0.72,-2.707
1916,CAT_04,CAT_11,CAT_05,PT_Z,PT_Y,2.072,0.256,1.051
1917,CAT_11,CAT_04,CAT_03,PT_Z,PT_X,0.67,1.723,2.141
1918,CAT_11,CAT_16,CAT_03,PT_Z,PT_V,-0.262,0.961,0.85
1919,CAT_00,CAT_10,CAT_03,PT_V,PT_Y,-1.096,0.323,-0.12
1920,CAT_11,CAT_02,CAT_04,PT_V,PT_V,-0.05,-0.206,0.452
1921,CAT_10,CAT_14,CAT_17,PT_V,PT_X,0.435,0.666,-0.143
1922,CAT_07,CAT_00,CAT_17,PT_V,PT_X,-0.06,0.081,-0.231
1923,CAT_14,CAT_00,CAT_17,PT_V,PT_X,0.483,0.585,0.154
1924,CAT_05,CAT_09,CAT_08,PT_Z,PT_W,0.769,-0.968,0.535
1925,CAT_10,CAT_15,CAT_13,PT_W,PT_V,1.239,-1.228,-0.322
1927,CAT_12,CAT_13,CAT_09,PT_Z,PT_V,1.037,1.435,-1.256
1928,CAT_05,CAT_07,CAT_11,PT_V,PT_Y,0.046,0.672,-0.501
1929,CAT_16,CAT_01,CAT_13,PT_Z,PT_Z,-0.147,0.05,0.158
1930,CAT_11,CAT_16,CAT_07,PT_V,PT_X,0.001,-0.247,2.504
1931,CAT_17,CAT_07,CAT_18,PT_Z,PT_Y,2.048,0.113,-0.832
1933,CAT_07,CAT_03,CAT_01,PT_W,PT_W,-0.791,-1.373,0.189
1934,CAT_14,CAT_02,CAT_06,PT_V,PT_Y,0.804,0.648,-0.174
1935,CAT_04,CAT_15,CAT_11,PT_V,PT_V,-0.382,-0.58,-0.292
1937,CAT_03,CAT_06,CAT_19,PT_Z,PT_W,-1.852,0.06,0.023
1938,CAT_16,CAT_13,CAT_02,PT_V,PT_X,-1.516,0.517,0.651
1939,CAT_16,CAT_08,CAT_01,PT_W,PT_Y,-1.242,-0.338,0.237
1940,CAT_06,CAT_18,CAT_02,PT_Z,PT_W,0.452,-1.41,-1.146
1941,CAT_12,CAT_00,CAT_17,PT_V,PT_V,-0.051,0.175,-0.044
1942,CAT_15,CAT_12,CAT_06,PT_Z,PT_Y,-1.309,0.457,0.113
1943,CAT_09,CAT_00,CAT_12,PT_Z,PT_X,0.953,1.679,0.958
1944,CAT_16,CAT_08,CAT_17,PT_Z,PT_X,1.844,0.618,2.115
1945,CAT_08,CAT_04,CAT_10,PT_V,PT_V,-0.708,-0.748,-0.444
1947,CAT_18,CAT_02,CAT_19,PT_Z,PT_Y,2.252,0.524,1.169
1948,CAT_03,CAT_01,CAT_15,PT_Z,PT_V,-1.356,-1.143,-0.8
1949,CAT_15,CAT_18,CAT_02,PT_Z,PT_W,0.666,0.21,0.368
1950,CAT_10,CAT_01,CAT_13,PT_Z,PT_Y,1.493,-1.008,0.755
1952,CAT_02,CAT_03,CAT_00,PT_Z,PT_V,-0.914,0.164,-0.583
1953,CAT_11,CAT_03,CAT_04,PT_Z,PT_Z,0.607,-1.338,0.469
1955,CAT_12,CAT_04,CAT_18,PT_V,PT_V,2.524,-0.992,1.069
1957,CAT_01,CAT_02,CAT_13,PT_V,PT_X,-0.937,1.822,-0.071
1958,CAT_04,CAT_10,CAT_08,PT_V,PT_Y,-0.718,-1.962,-0.524
1959,CAT_19,CAT_17,CAT_15,PT_W,PT_W,0.391,0.736,0.844
1960,CAT_00,CAT_02,CAT_11,PT_V,PT_Y,0.699,1.733,0.234
1961,CAT_10,CAT_09,CAT_19,PT_V,PT_X,-0.31,2.299,-1.749
1962,CAT_08,CAT_03,CAT_04,PT_V,PT_Y,0.603,0.847,1.427
1963,CAT_03,CAT_10,CAT_08,PT_Z,PT_X,0.299,-1.86,0.633
1964,CAT_14,CAT_17,CAT_04,PT_W,PT_W,0.866,-1.719,-0.547
1965,CAT_18,CAT_17,CAT_12,PT_Z,PT_W,-1.723,-0.736,0.638
1966,CAT_01,CAT_11,CAT_09,PT_V,PT_X,1.14,-1.491,0.039
1967,CAT_17,CAT_04,CAT_08,PT_Z,PT_X,0.232,-1.524,-0.775
1968,CAT_19,CAT_09,CAT_03,PT_Z,PT_X,1.725,-0.714,-0.456
1969,CAT_17,CAT_08,CAT_16,PT_V,PT_X,0.427,-0.322,-0.764
1970,CAT_08,CAT_09,CAT_16,PT_W,PT_W,-0.383,-0.072,1.395
1971,CAT_15,CAT_02,CAT_05,PT_W,PT_W,0.168,0.173,0.076
1972,CAT_10,CAT_13,CAT_04,PT_W,PT_X,1.234,0.838,-0.237
1973,CAT_02,CAT_11,CAT_18,PT_Z,PT_X,-0.129,-1.566,-1.327
1974,CAT_09,CAT_07,CAT_08,PT_V,PT_Y,-3.572,-2.5,0.18
1975,CAT_00,CAT_18,CAT_01,PT_V,PT_Y,-0.997,0.311,0.51
1976,CAT_04,CAT_11,CAT_15,PT_Z,PT_V,-0.657,0.931,-0.606
1977,CAT_02,CAT_19,CAT_12,PT_V,PT_V,-1.084,-0.851,1.479
1978,CAT_17,CAT_08,CAT_13,PT_Z,PT_V,-0.864,-1.7,1.44
1979,CAT_19,CAT_13,CAT_11,PT_V,PT_V,-0.141,-0.316,-1.883
1980,CAT_15,CAT_03,CAT_18,PT_W,PT_Y,0.506,1.16,0.754
1981,CAT_13,CAT_07,CAT_14,PT_W,PT_V,-0.296,-0.344,-1.083
1982,CAT_12,CAT_01,CAT_07,PT_Z,PT_X,2.342,-0.866,-0.423
1983,CAT_13,CAT_12,CAT_09,PT_Z,PT_X,-0.8,0.902,0.383
1985,CAT_04,CAT_01,CAT_19,PT_Z,PT_W,0.429,1.489,0.514
1987,CAT_05,CAT_14,CAT_06,PT_Z,PT_V,-1.816,-1.081,1.556
1988,CAT_13,CAT_05,CAT_03,PT_Z,PT_V,0.302,-0.287,-0.372
1989,CAT_17,CAT_01,CAT_15,PT_W,PT_W,-0.11,1.607,-0.998
1990,CAT_18,CAT_03,CAT_15,PT_W,PT_W,-1.744,0.35,1.927
1991,CAT_04,CAT_09,CAT_07,PT_V,PT_Y,-1.486,-1.444,-0.748
1992,CAT_12,CAT_00,CAT_01,PT_V,PT_X,1.21,0.401,0.107
1993,CAT_18,CAT_04,CAT_08,PT_W,PT_X,-0.7,-2.989,-0.191
1994,CAT_06,CAT_05,CAT_14,PT_W,PT_X,1.393,-0.819,-1.295
1995,CAT_06,CAT_11,CAT_13,PT_V,PT_X,-0.057,-0.67,-0.749
1996,CAT_09,CAT_13,CAT_19,PT_V,PT_V,-0.296,1.577,2.285
1998,CAT_00,CAT_02,CAT_16,PT_Z,PT_Y,0.158,-0.221,0.884
1999,CAT_15,CAT_00,CAT_06,PT_V,PT_X,0.599,-0.121,-0.607
2001,CAT_18,CAT_05,CAT_16,PT_V,PT_V,0.603,-0.574,0.615
2003,CAT_13,CAT_01,CAT_18,PT_V,PT_X,0.772,-1.352,-1.105
2004,CAT_15,CAT_00,CAT_05,PT_W,PT_Y,0.774,2.001,1.529
2006,CAT_19,CAT_05,CAT_06,PT_Z,PT_X,0.211,0.279,1.294
2007,CAT_16,CAT_18,CAT_13,PT_W,PT_V,1.421,0.586,-0.215
2009,CAT_00,CAT_03,CAT_15,PT_Z,PT_W,-0.666,0.993,0.721
2010,CAT_14,CAT_08,CAT_15,PT_W,PT_X,0.288,1.119,-1.106
2011,CAT_03,CAT_17,CAT_04,PT_Z,PT_V,-0.009,0.236,-0.852
2012,CAT_16,CAT_09,CAT_18,PT_V,PT_X,-1.343,-2.738,2.557
2014,CAT_12,CAT_07,CAT_10,PT_Z,PT_W,-1.653,-0.914,-1.372
2015,CAT_03,CAT_18,CAT_08,PT_Z,PT_Y,1.985,0.236,-2.427
2016,CAT_15,CAT_04,CAT_07,PT_V,PT_V,-0.028,0.516,0.03
2017,CAT_02,CAT_05,CAT_06,PT_W,PT_Y,0.04,-0.476,-1.05
2018,CAT_12,CAT_00,CAT_08,PT_V,PT_Y,1.913,-1.315,-0.611
2019,CAT_09,CAT_14,CAT_19,PT_Z,PT_Z,-0.31,-0.591,-1.52
2020,CAT_06,CAT_09,CAT_05,PT_W,PT_Y,1.013,-2.815,0.383
2021,CAT_15,CAT_18,CAT_19,PT_V,PT_Y,-0.746,-0.276,1.888
2022,CAT_07,CAT_10,CAT_04,PT_Z,PT_W,0.158,-0.345,0.131
2023,CAT_12,CAT_02,CAT_04,PT_W,PT_X,-0.408,1.143,0.283
2024,CAT_10,CAT_06,CAT_19,PT_V,PT_X,-0.495,-0.095,-0.054
2025,CAT_12,CAT_01,CAT_13,PT_V,PT_V,0.101,1.018,-2.262
2026,CAT_16,CAT_03,CAT_12,PT_Z,PT_Z,-0.854,-0.751,-0.47
2027,CAT_05,CAT_10,CAT_00,PT_W,PT_V,1.119,-0.587,1.296
2028,CAT_07,CAT_18,CAT_06,PT_W,PT_V,-0.62,-0.097,1.32
2029,CAT_17,CAT_09,CAT_04,PT_V,PT_Y,-1.975,-1.425,0.372
2031,CAT_18,CAT_15,CAT_00,PT_V,PT_V,-0.084,1.053,-1.37
2032,CAT_04,CAT_02,CAT_10,PT_W,PT_W,1.474,0.765,-0.546
2033,CAT_05,CAT_06,CAT_17,PT_Z,PT_X,-2.29,-0.636,0.08
2034,CAT_18,CAT_12,CAT_13,PT_V,PT_X,-1.779,-1.697,-1.377
2035,CAT_01,CAT_00,CAT_19,PT_W,PT_X,0.338,-0.142,-0.441
2036,CAT_02,CAT_17,CAT_18,PT_W,PT_V,0.255,0.347,0.416
2037,CAT_01,CAT_12,CAT_13,PT_V,PT_Y,-2.174,0.52,0.882
2039,CAT_17,CAT_12,CAT_02,PT_Z,PT_Y,-0.257,0.103,-0.403
2040,CAT_11,CAT_10,CAT_14,PT_V,PT_X,1.533,-0.611,-0.516
2041,CAT_07,CAT_17,CAT_00,PT_Z,PT_Z,0.338,-0.824,0.341
2042,CAT_03,CAT_01,CAT_04,PT_V,PT_X,-0.452,0.001,1.963
2043,CAT_09,CAT_12,CAT_02,PT_V,PT_Y,1.016,0.838,0.644
2044,CAT_19,CAT_10,CAT_16,PT_W,PT_W,0.013,2.2,0.681
2045,CAT_05,CAT_06,CAT_04,PT_V,PT_X,1.389,-0.092,-1.806
2046,CAT_18,CAT_15,CAT_12,PT_V,PT_V,0.566,0.177,1.159
2047,CAT_17,CAT_00,CAT_03,PT_Z,PT_Z,-0.405,-1.936,0.743
2048,CAT_14,CAT_03,CAT_16,PT_W,PT_Y,0.828,-0.236,-0.615
2049,CAT_03,CAT_00,CAT_15,PT_W,PT_X,0.137,-0.155,-0.614
2050,CAT_03,CAT_13,CAT_16,PT_W,PT_W,-0.611,-1.515,2.003
2051,CAT_19,CAT_03,CAT_08,PT_V,PT_Y,-2.13,1.577,0.844
2052,CAT_11,CAT_18,CAT_02,PT_Z,PT_X,-0.578,-0.475,-0.387
2054,CAT_11,CAT_13,CAT_14,PT_W,PT_X,-0.469,-1.308,-1.41
2055,CAT_09,CAT_11,CAT_17,PT_W,PT_X,-0.33,-0.484,0.422
2056,CAT_03,CAT_16,CAT_15,PT_Z,PT_V,-0.129,0.073,-1.522
2057,CAT_01,CAT_06,CAT_07,PT_Z,PT_Z,0.324,1.832,1.822
2058,CAT_16,CAT_08,CAT_09,PT_V,PT_X,0.268,-0.287,2.517
2059,CAT_12,CAT_03,CAT_16,PT_Z,PT_Z,-0.266,0.762,-1.059
2060,CAT_09,CAT_05,CAT_17,PT_W,PT_X,-1.415,0.297,-0.387
2061,CAT_19,CAT_13,CAT_14,PT_Z,PT_Z,-0.782,-1.187,-0.785
2062,CAT_12,CAT_07,CAT_18,PT_Z,PT_X,-1.111,-1.065,0.738
2063,CAT_14,CAT_07,CAT_02,PT_W,PT_W,1.077,-1.145,1.128
2064,CAT_18,CAT_16,CAT_01,PT_Z,PT_Z,0.793,-0.835,-0.125
2065,CAT_00,CAT_05,CAT_15,PT_V,PT_V,1.132,1.596,0.065
2066,CAT_07,CAT_16,CAT_02,PT_Z,PT_X,1.71,0.774,0.536
2067,CAT_05,CAT_15,CAT_18,PT_Z,PT_Y,0.821,0.808,1.859
2069,CAT_18,CAT_03,CAT_00,PT_Z,PT_Y,-0.991,-1.876,-0.457
2070,CAT_09,CAT_14,CAT_11,PT_V,PT_Y,-0.271,-0.779,0.534
2071,CAT_13,CAT_12,CAT_16,PT_Z,PT_Y,1.313,1.08,0.483
2072,CAT_12,CAT_00,CAT_04,PT_Z,PT_X,0.097,0.89,0.292
2074,CAT_16,CAT_06,CAT_08,PT_Z,PT_X,-0.312,0.29,-1.609
2075,CAT_11,CAT_05,CAT_03,PT_Z,PT_Y,0.542,0.399,1.214
2076,CAT_04,CAT_09,CAT_19,PT_V,PT_X,-0.721,0.494,-0.439
